ID Selection	View	Channel	BeginTimes	EndTimes	LowFreqHz	HighFreqHz	Notes
101	Spectrogram 1	10	5403.079947680	5404.856840573	101.900	181.800	
102	Spectrogram 1	10	5419.901200395	5422.270390918	79.900	179.100	
103	Spectrogram 1	10	5448.449946199	5450.937596249	77.100	201.100	
104	Spectrogram 1	10	5540.375038500	5542.388850444	60.600	181.800	?
105	Spectrogram 1	10	5547.601069595	5549.377962488	49.600	168.000	
106	Spectrogram 1	10	5583.138927443	5585.389658440	30.300	151.500	
107	Spectrogram 1	10	5638.519005923	5640.651277394	60.600	179.100	
108	Spectrogram 1	10	5684.836680652	5687.205871175	74.400	154.300	
109	Spectrogram 1	10	5714.274122902	5717.117151530	93.700	223.100	
110	Spectrogram 1	10	5757.393390424	5759.407202369	99.200	217.600	
111	Spectrogram 1	10	5850.739997038	5853.346106614	101.900	225.900	?
112	Spectrogram 1	10	5920.394698421	5922.408510365	93.700	253.400	?
113	Spectrogram 1	10	5940.532817868	5942.665089339	74.400	154.300	?
114	Spectrogram 1	10	6056.149815400	6058.163627345	77.100	234.200	?
115	Spectrogram 1	10	6064.797360809	6066.574253702	90.900	187.300	?
116	Spectrogram 1	10	6080.670937315	6082.803208786	79.900	170.800	
117	Spectrogram 1	10	6110.285818855	6112.418090326	71.600	181.800	
118	Spectrogram 1	10	6304.678901283	6306.574253702	79.900	190.100	
119	Spectrogram 1	10	6385.468798124	6387.482610069	79.900	190.100	?
120	Spectrogram 1	10	6464.481302073	6466.968952122	66.100	201.100	
121	Spectrogram 1	10	6508.074907700	6510.325638697	82.600	209.400	?
122	Spectrogram 1	10	6541.954332182	6544.205063179	60.600	239.700	
123	Spectrogram 1	10	6544.441982231	6546.337334650	110.200	184.600	
124	Spectrogram 1	10	6598.637465449	6600.769736920	66.100	168.000	
125	Spectrogram 1	10	6601.006655972	6603.020467917	124.000	212.100	?
126	Spectrogram 1	10	6616.643313425	6619.486342053	66.100	173.600	
127	Spectrogram 1	10	6625.290858835	6627.896968411	49.600	184.600	?
128	Spectrogram 1	10	6651.707333169	6653.721145114	57.900	170.800	
129	Spectrogram 1	10	6658.045167818	6660.058979763	63.400	132.200	?
130	Spectrogram 1	10	6673.444906219	6675.103339585	68.900	157.000	
131	Spectrogram 1	10	6682.803208786	6685.764696940	57.900	184.600	
132	Spectrogram 1	10	6686.238535044	6687.896968411	121.200	214.900	
133	Spectrogram 1	10	6697.255270977	6699.506001974	82.600	157.000	
134	Spectrogram 1	10	6769.516081935	6772.832948667	82.600	154.300	?
135	Spectrogram 1	10	6798.657125370	6801.026315893	79.900	212.100	
136	Spectrogram 1	10	6840.355378578	6842.724569102	82.600	157.000	
137	Spectrogram 1	10	6874.590181639	6876.603993583	88.200	162.500	
138	Spectrogram 1	10	6880.039319842	6882.053131787	82.600	209.400	
139	Spectrogram 1	10	6962.606109576	6965.567597730	112.900	187.300	
140	Spectrogram 1	10	7000.631617473	7002.763888944	63.400	179.100	
141	Spectrogram 1	10	7040.078639684	7042.684749260	66.100	137.700	
142	Spectrogram 1	10	7048.844644620	7051.450754195	77.100	157.000	
143	Spectrogram 1	10	7057.255270977	7059.269082922	77.100	140.500	
144	Spectrogram 1	10	7089.121383514	7091.135195459	79.900	181.800	
145	Spectrogram 1	10	7091.964412142	7093.267466930	151.500	228.700	?
146	Spectrogram 1	10	7178.321406713	7180.572137710	77.100	148.800	?
147	Spectrogram 1	10	7250.582217670	7252.714489141	101.900	217.600	
149	Spectrogram 1	10	7296.426054294	7298.558325765	77.100	228.700	?
150	Spectrogram 1	10	7347.837988648	7349.614881540	74.400	206.600	
151	Spectrogram 1	10	7352.220991115	7354.590181639	68.900	165.300	
152	Spectrogram 1	10	7421.401354393	7423.889004442	60.600	179.100	
153	Spectrogram 1	10	7340.730417078	7342.744229023	66.100	146.000	?
154	Spectrogram 1	10	7374.372922507	7375.794436821	79.900	170.800	?
155	Spectrogram 1	10	7441.184595262	7443.672245311	35.800	181.800	
156	Spectrogram 1	10	7455.755116979	7457.295090819	85.400	198.300	
157	Spectrogram 1	10	7472.220991115	7474.945560217	74.400	162.500	
158	Spectrogram 1	10	7506.218875123	7508.351146594	107.400	184.600	?
159	Spectrogram 1	10	7538.795244817	7541.282894867	68.900	176.300	?
160	Spectrogram 1	10	7592.102531589	7594.471722113	115.700	198.300	
161	Spectrogram 1	10	7608.094567621	7610.226839092	60.600	151.500	?
162	Spectrogram 1	10	7631.431094274	7633.326446693	71.600	157.000	?
163	Spectrogram 1	10	7668.982764067	7671.233495064	52.300	124.000	
164	Spectrogram 1	10	7676.919552320	7678.341066634	96.400	154.300	
165	Spectrogram 1	10	7720.868536525	7722.763888944	71.600	176.300	
166	Spectrogram 1	10	7725.606917572	7727.502269990	68.900	159.800	
167	Spectrogram 1	10	7728.213027147	7730.937596249	57.900	195.600	
168	Spectrogram 1	10	7741.362034551	7742.902008391	132.200	192.800	?
169	Spectrogram 1	10	7757.827908687	7760.078639684	79.900	256.200	?
170	Spectrogram 1	10	7763.987804047	7766.593913623	60.600	256.200	
171	Spectrogram 1	10	7806.278354886	7808.292166831	79.900	176.300	
172	Spectrogram 1	10	7825.824176703	7827.364150543	74.400	154.300	
173	Spectrogram 1	10	7861.362034551	7863.612765548	85.400	206.600	
174	Spectrogram 1	10	7904.007463968	7906.139735439	60.600	195.600	
175	Spectrogram 1	10	7910.048899803	7911.944252221	79.900	217.600	
176	Spectrogram 1	10	7913.958064166	7916.682633268	107.400	212.100	
177	Spectrogram 1	10	7816.939712241	7819.071983712	77.100	146.000	?
178	Spectrogram 1	10	7925.686057256	7927.699869200	88.200	181.800	?
179	Spectrogram 1	10	7940.730417078	7942.625769497	82.600	195.600	
180	Spectrogram 1	10	7956.367074531	7958.380886476	137.700	206.600	?
181	Spectrogram 1	10	7963.830024679	7965.843836624	77.100	181.800	
182	Spectrogram 1	10	7972.714489141	7975.083679664	85.400	181.800	
183	Spectrogram 1	10	7980.532817868	7983.257386969	96.400	184.600	
184	Spectrogram 1	10	8011.687673248	8013.583025666	96.400	195.600	?
185	Spectrogram 1	10	8020.809056762	8023.296706811	82.600	206.600	?
186	Spectrogram 1	10	8049.942245448	8051.216898710	116.766	221.557	?
187	Spectrogram 1	10	8060.048424886	8061.140984825	110.778	242.515	?
188	Spectrogram 1	10	8064.509711305	8065.966457891	116.766	266.467	?
189	Spectrogram 1	10	8067.059017830	8068.515764416	92.814	182.635	?
190	Spectrogram 1	10	8070.154604325	8072.157630880	86.826	188.623	?
191	Spectrogram 1	10	8080.989157056	8082.810090288	101.796	203.593	
192	Spectrogram 1	10	8085.632536798	8087.271376707	101.796	191.617	
193	Spectrogram 1	10	8087.726610015	8089.820683232	101.796	203.593	
194	Spectrogram 1	10	8111.034555387	8112.400255311	59.880	134.731	?
195	Spectrogram 1	10	8113.492815250	8115.860028452	68.862	155.689	
196	Spectrogram 1	10	8120.139221548	8121.869108118	101.796	224.551	
197	Spectrogram 1	10	8132.976800835	8134.615640744	77.844	185.629	
198	Spectrogram 1	10	8134.524594082	8136.163433991	74.850	179.641	?
199	Spectrogram 1	10	8189.262297041	8191.356370258	71.856	149.701	
200	Spectrogram 1	10	8285.207819044	8287.210845599	59.880	251.497	?
201	Spectrogram 1	10	8313.705424127	8315.253217375	62.874	155.689	?
202	Spectrogram 1	10	8319.077177162	8320.807063733	104.790	215.569	?
203	Spectrogram 1	10	8371.429007587	8374.524594082	77.844	212.575	?
204	Spectrogram 1	10	8444.467089530	8445.741742792	68.862	155.689	?
205	Spectrogram 1	10	8594.185119879	8596.006053111	74.850	185.629	?
206	Spectrogram 1	10	8608.024212443	8609.298865706	104.790	158.683	?
207	Spectrogram 1	10	8692.151327769	8693.517027693	101.796	212.575	?
208	Spectrogram 1	10	8795.781088012	8797.510974583	95.808	200.599	?
209	Spectrogram 1	10	8831.490038695	8833.219925266	41.916	131.737	?
210	Spectrogram 1	10	8869.365449924	8871.004289833	65.868	233.533	?
211	Spectrogram 1	10	8870.275916540	8872.005803111	62.874	170.659	?
212	Spectrogram 1	10	8879.016396055	8880.746282625	56.886	188.623	?
213	Spectrogram 1	10	8883.295589150	8884.661289074	56.886	203.593	?
214	Spectrogram 1	10	8886.209082322	8887.847922231	35.928	182.635	?
215	Spectrogram 1	10	9018.336447648	9020.794707511	80.838	188.623	
216	Spectrogram 1	10	9062.785877845	9064.151577769	74.850	254.491	?
217	Spectrogram 1	10	9139.101639605	9140.467339530	56.886	188.623	?
218	Spectrogram 1	10	9156.127365326	9157.766205235	113.772	194.611	
219	Spectrogram 1	10	9158.949811836	9160.770745068	83.832	200.599	
220	Spectrogram 1	10	9190.451956753	9192.728123293	95.808	251.497	
221	Spectrogram 1	10	9205.201515933	9206.840355842	26.946	257.485	
222	Spectrogram 1	10	9221.863055008	9224.321314871	74.850	188.623	
223	Spectrogram 1	10	9248.084493551	9250.178566768	74.850	191.617	
224	Spectrogram 1	10	9239.344014036	9241.255993930	104.790	275.449	
225	Spectrogram 1	10	9323.034555387	9324.491301973	116.766	239.521	?
226	Spectrogram 1	10	9393.978564112	9395.890544006	107.784	206.587	?
227	Spectrogram 1	10	9472.661539074	9474.664565630	104.790	221.557	
228	Spectrogram 1	10	9475.210845599	9476.940732170	77.844	170.659	?
229	Spectrogram 1	10	9515.453470030	9517.274403263	68.862	215.569	
230	Spectrogram 1	10	9548.321314871	9550.051201442	95.808	182.635	?
231	Spectrogram 1	10	9559.975287557	9562.615640744	95.808	203.593	
232	Spectrogram 1	10	9603.605297800	9604.788904401	71.856	140.719	?
233	Spectrogram 1	10	9607.065070941	9608.612864188	59.880	149.701	?
234	Spectrogram 1	10	9631.374529590	9633.286509484	44.910	110.778	?
235	Spectrogram 1	10	9640.843382398	9643.119548938	101.796	215.569	?
236	Spectrogram 1	10	9669.978314112	9672.345527314	68.862	200.599	?
237	Spectrogram 1	10	9722.439850531	9723.805550455	98.802	200.599	?
238	Spectrogram 1	10	9732.546029970	9733.820683232	32.934	275.449	?
239	Spectrogram 1	10	9736.825223065	9738.828249621	80.838	239.521	?
240	Spectrogram 1	10	9742.014882777	9743.471629363	92.814	209.581	?
241	Spectrogram 1	10	9746.111982549	9747.659775797	65.868	200.599	?
242	Spectrogram 1	10	9766.415388088	9768.145274659	74.850	197.605	
243	Spectrogram 1	10	9779.435060698	9780.618667299	98.802	176.647	?
244	Spectrogram 1	10	9804.946785281	9806.403531866	92.814	179.641	?
245	Spectrogram 1	10	9838.451956753	9840.272889985	104.790	248.503	
246	Spectrogram 1	10	9846.099876328	9848.558136191	92.814	182.635	?
247	Spectrogram 1	10	9932.612864188	9934.615890744	101.796	194.611	
248	Spectrogram 1	10	9985.419927921	9987.605047800	65.868	158.683	?
249	Spectrogram 1	10	9997.073900607	9998.439600531	86.826	155.689	
250	Spectrogram 1	10	9999.623207132	10000.988907056	98.802	167.665	
251	Spectrogram 1	10	10002.263560319	10003.447166920	89.820	281.437	
252	Spectrogram 1	10	10010.385372534	10011.660025797	53.892	227.545	?
253	Spectrogram 1	10	10011.751072458	10013.572005690	80.838	176.647	?
254	Spectrogram 1	10	10065.377556146	10066.743256070	83.832	179.641	?
255	Spectrogram 1	10	10127.307945372	10129.037831942	83.832	215.569	
256	Spectrogram 1	10	10153.165197269	10155.168223824	83.832	260.479	
257	Spectrogram 1	10	10157.353343703	10158.719043627	92.814	257.485	?
258	Spectrogram 1	10	10172.831276176	10174.470116085	77.844	200.599	
259	Spectrogram 1	10	10204.788654401	10206.427494310	83.832	146.707	
260	Spectrogram 1	10	10216.533673748	10218.263560319	146.707	224.551	?
261	Spectrogram 1	10	10218.536700303	10219.902400228	89.820	188.623	?
262	Spectrogram 1	10	10259.071124052	10260.345777314	92.814	176.647	
263	Spectrogram 1	10	10282.834302731	10284.473142640	83.832	164.671	
264	Spectrogram 1	10	10311.058767830	10312.697607739	95.808	194.611	
265	Spectrogram 1	10	10328.903913505	10330.633800076	65.868	233.533	
266	Spectrogram 1	10	10348.224465099	10349.954351669	83.832	182.635	
267	Spectrogram 1	10	10382.640103187	10384.552083080	62.874	164.671	
268	Spectrogram 1	10	10407.404795144	10409.225728376	98.802	209.581	
269	Spectrogram 1	10	10415.507948027	10417.328881259	83.832	218.563	
270	Spectrogram 1	10	10424.703660850	10426.160407436	80.838	257.485	
271	Spectrogram 1	10	10460.594704856	10462.324591426	107.784	209.581	?
272	Spectrogram 1	10	10472.430770865	10474.797984067	77.844	215.569	
273	Spectrogram 1	10	10476.436823976	10477.984617223	89.820	179.641	
274	Spectrogram 1	10	10478.075663885	10479.077177162	86.826	221.557	?
275	Spectrogram 1	10	10480.716017071	10481.990670334	119.760	233.533	?
276	Spectrogram 1	10	10489.911729894	10492.005803111	113.772	203.593	
277	Spectrogram 1	10	10509.577808801	10510.670368741	83.832	170.659	?
278	Spectrogram 1	10	10514.949561836	10516.042121775	113.772	242.515	?
279	Spectrogram 1	10	10518.591428300	10520.048174886	59.880	137.725	
280	Spectrogram 1	10	10520.230268209	10521.687014795	89.820	173.653	
281	Spectrogram 1	10	10527.149814492	10528.697607739	104.790	188.623	
282	Spectrogram 1	10	10532.248427542	10533.614127466	98.802	176.647	?
283	Spectrogram 1	10	10537.255993930	10538.712740516	101.796	194.611	?
284	Spectrogram 1	10	10543.082980273	10544.994960167	95.808	242.515	
285	Spectrogram 1	10	10549.565952580	10550.749559181	80.838	173.653	
286	Spectrogram 1	10	10555.301892261	10557.122825493	47.904	185.629	
287	Spectrogram 1	10	10565.317025038	10566.864818285	56.886	164.671	
288	Spectrogram 1	10	10575.605297800	10577.153091047	71.856	158.683	?
289	Spectrogram 1	10	10587.805550455	10589.717530349	110.778	248.503	
290	Spectrogram 1	10	10601.371503035	10603.010342944	95.808	197.605	
291	Spectrogram 1	10	10606.014882777	10608.017909332	71.856	209.581	
292	Spectrogram 1	10	10613.844895675	10616.121062215	80.838	227.545	
293	Spectrogram 1	10	10632.964694613	10634.876674507	53.892	173.653	
294	Spectrogram 1	10	10610.203029211	10612.206055766	77.844	155.689	?
295	Spectrogram 1	10	10665.122825493	10667.216898710	86.826	209.581	
296	Spectrogram 1	10	10757.444140364	10759.902400228	89.820	233.533	
297	Spectrogram 1	10	10794.518790971	10795.975537557	53.892	161.677	
298	Spectrogram 1	10	10814.275916540	10815.823709788	38.922	173.653	?
299	Spectrogram 1	10	10816.096849772	10817.462549697	35.928	176.647	?
300	Spectrogram 1	10	10818.828249621	10820.193949545	113.772	284.431	?
301	Spectrogram 1	10	10821.468602807	10822.834302731	80.838	176.647	?
302	Spectrogram 1	10	10826.294075873	10828.206055766	74.850	245.509	?
303	Spectrogram 1	10	10848.782601290	10849.784114568	89.820	248.503	?
304	Spectrogram 1	10	10863.368726480	10864.734426404	113.772	218.563	?
305	Spectrogram 1	10	10875.204792489	10876.570492413	86.826	194.611	?
306	Spectrogram 1	10	10890.136444992	10892.048424886	68.862	194.611	?
307	Spectrogram 1	10	10908.892057284	10910.257757208	104.790	221.557	?
308	Spectrogram 1	10	10922.275916540	10924.369989757	77.844	197.605	
309	Spectrogram 1	10	11015.708450683	11017.529383915	95.808	254.491	?
310	Spectrogram 1	10	11027.180330046	11029.001263278	92.814	185.629	?
311	Spectrogram 1	10	11040.746282625	11042.111982549	62.874	179.641	?
312	Spectrogram 1	10	11057.316775038	11059.319801593	41.916	191.617	?
313	Spectrogram 1	10	11072.703660850	11074.342500759	50.898	140.719	?
314	Spectrogram 1	10	11079.350067147	11081.171000379	26.946	113.772	?
315	Spectrogram 1	10	11083.993446889	11085.268100152	17.964	179.641	?
316	Spectrogram 1	10	11085.905426783	11087.635313354	62.874	218.563	?
317	Spectrogram 1	10	11088.746532625	11090.385372534	38.922	155.689	?
318	Spectrogram 1	10	11127.350317147	11129.171250379	77.844	167.665	
319	Spectrogram 1	10	11145.377556146	11146.743256070	35.928	107.784	?
320	Spectrogram 1	10	11159.216648710	11160.491301973	80.838	188.623	?
321	Spectrogram 1	10	11164.588401745	11166.682474962	50.898	197.605	?
322	Spectrogram 1	10	11185.893320561	11187.532160470	83.832	188.623	?
323	Spectrogram 1	10	11190.445653642	11192.266586874	53.892	266.467	?
324	Spectrogram 1	10	11196.200252656	11197.474905918	68.862	149.701	
325	Spectrogram 1	10	11199.842119120	11201.572005690	38.922	167.665	?
326	Spectrogram 1	10	11205.213872155	11206.761665402	47.904	185.629	
327	Spectrogram 1	10	11243.999750000	11245.820683232	41.916	209.581	?
328	Spectrogram 1	10	11391.605047800	11393.881214340	80.838	212.575	?
329	Spectrogram 1	10	11438.148551214	11440.515764416	80.838	194.611	
330	Spectrogram 1	10	11500.879701062	11503.429007587	71.856	206.587	
331	Spectrogram 1	10	11524.570492413	11526.664565630	80.838	233.533	
332	Spectrogram 1	10	11557.438337253	11558.895083839	71.856	161.677	
333	Spectrogram 1	10	11561.808577011	11563.538463581	50.898	200.599	
334	Spectrogram 1	10	11633.116772382	11634.937705615	41.916	125.749	
335	Spectrogram 1	10	11637.031778832	11638.852712064	41.916	137.725	
336	Spectrogram 1	10	11751.678185129	11753.408071700	104.790	233.533	?
337	Spectrogram 1	10	11756.685751517	11758.233544765	65.868	170.659	?
338	Spectrogram 1	10	11873.881464340	11875.338210926	77.844	179.641	?
339	Spectrogram 1	10	11956.388399090	11958.027238998	86.826	206.587	?
340	Spectrogram 1	10	11972.594704856	11973.960404780	125.749	212.575	?
341	Spectrogram 1	10	12015.204542489	12017.480709029	83.832	230.539	
342	Spectrogram 1	10	12018.937455615	12020.940482170	86.826	278.443	
343	Spectrogram 1	10	12030.864568285	12032.321314871	68.862	233.533	?
344	Spectrogram 1	10	12044.976800835	12046.797734067	77.844	191.617	
345	Spectrogram 1	10	12047.526107360	12049.255993930	65.868	203.593	
346	Spectrogram 1	10	12050.348553869	12052.351580425	89.820	269.461	
347	Spectrogram 1	10	12054.354606980	12055.811353566	41.916	146.707	?
348	Spectrogram 1	10	12087.878437785	12089.426231032	74.850	176.647	
349	Spectrogram 1	10	12092.521817527	12094.251704097	80.838	224.551	
350	Spectrogram 1	10	12094.889030728	12096.163683991	80.838	167.665	?
351	Spectrogram 1	10	12096.072637329	12097.711477238	92.814	227.545	
352	Spectrogram 1	10	12112.187896434	12114.464062974	122.754	287.425	?
353	Spectrogram 1	10	12122.749309181	12124.115009105	77.844	248.503	?
354	Spectrogram 1	10	12124.843382398	12126.391175645	101.796	254.491	?
355	Spectrogram 1	10	12134.949561836	12136.588401745	71.856	176.647	
356	Spectrogram 1	10	12141.869108118	12143.143761381	62.874	230.539	?
357	Spectrogram 1	10	12173.207819044	12174.846658953	86.826	158.683	
358	Spectrogram 1	10	12175.392938923	12177.031778832	77.844	200.599	?
359	Spectrogram 1	10	12178.124338771	12180.127365326	98.802	191.617	
360	Spectrogram 1	10	12181.766205235	12183.313998483	92.814	206.587	
361	Spectrogram 1	10	12182.949811836	12184.679698407	89.820	188.623	
362	Spectrogram 1	10	12191.235058042	12192.964944613	77.844	212.575	
363	Spectrogram 1	10	12221.280456373	12222.646156297	59.880	215.569	?
364	Spectrogram 1	10	12224.467089530	12226.196976100	41.916	218.563	?
365	Spectrogram 1	10	12245.863055008	12247.410848255	80.838	173.653	
366	Spectrogram 1	10	12252.236321320	12254.421441199	110.778	287.425	
367	Spectrogram 1	10	12276.109205994	12277.656999241	74.850	227.545	?
368	Spectrogram 1	10	12278.476419196	12279.568979135	68.862	176.647	?
369	Spectrogram 1	10	12298.142498103	12299.781338012	77.844	218.563	?
370	Spectrogram 1	10	12337.747795903	12339.386635812	56.886	275.449	?
371	Spectrogram 1	10	12340.843382398	12342.482222307	32.934	179.641	?
372	Spectrogram 1	10	12359.963181335	12361.693067906	50.898	137.725	?
373	Spectrogram 1	10	12364.970747724	12366.063307663	77.844	170.659	?
374	Spectrogram 1	10	12377.535187026	12379.082980273	59.880	248.503	?
375	Spectrogram 1	10	12381.541240137	12383.089033384	44.910	149.701	?
376	Spectrogram 1	10	12443.380582701	12445.292562595	95.808	203.593	
377	Spectrogram 1	10	12457.674908574	12459.495841806	56.886	170.659	
378	Spectrogram 1	10	12481.620180577	12483.532160470	65.868	188.623	?
379	Spectrogram 1	10	12511.502144917	12514.051451442	71.856	449.102	
380	Spectrogram 1	10	12528.163683991	12529.893570561	68.862	209.581	
381	Spectrogram 1	10	12532.989157056	12534.810090288	71.856	476.048	
382	Spectrogram 1	10	12598.743506070	12600.473392640	83.832	197.605	
