ID Selection	View	Channel	BeginTimes	EndTimes	LowFreqHz	HighFreqHz	Notes
125	Spectrogram 1	10	2593.918744324	2596.051015795	78.300	197.000	
126	Spectrogram 1	10	2644.501461994	2646.278354886	103.500	181.800	?
127	Spectrogram 1	10	2813.899084403	2816.149815400	88.400	176.800	?
128	Spectrogram 1	10	2851.450754195	2853.583025666	113.600	229.800	
129	Spectrogram 1	10	2987.679709279	2989.338142646	103.500	219.700	?
130	Spectrogram 1	10	3026.298014808	3028.667205331	83.300	189.400	
131	Spectrogram 1	10	3069.298822804	3070.957256170	85.900	171.700	?
132	Spectrogram 1	10	3163.356186575	3165.488458045	108.600	219.700	?
133	Spectrogram 1	10	3302.546629812	3305.034279862	70.700	154.000	?
134	Spectrogram 1	10	3368.884464462	3371.253654985	73.200	176.800	
135	Spectrogram 1	10	3371.727493090	3373.267466930	68.200	133.800	?
136	Spectrogram 1	10	3436.406394373	3438.183287266	116.200	229.800	
137	Spectrogram 1	10	3471.115035538	3473.365766535	88.400	219.700	
138	Spectrogram 1	10	3476.208795163	3478.577985686	101.000	181.800	
139	Spectrogram 1	10	3515.893236426	3517.907048371	78.300	194.400	
140	Spectrogram 1	10	3519.565481737	3521.697753208	80.800	202.000	
141	Spectrogram 1	10	3522.882348470	3524.896160415	88.400	239.900	
142	Spectrogram 1	10	3531.885272458	3533.662165350	45.500	199.500	
143	Spectrogram 1	10	3546.574253702	3548.588065647	78.300	219.700	
144	Spectrogram 1	10	3548.588065647	3550.601877591	60.600	189.400	
145	Spectrogram 1	10	3576.307594768	3578.795244817	90.900	159.100	?
146	Spectrogram 1	10	3581.993652024	3584.481302073	78.300	136.400	?
147	Spectrogram 1	10	3606.041435834	3608.173707305	106.100	224.700	
148	Spectrogram 1	10	3609.358302567	3610.898276407	98.500	189.400	?
149	Spectrogram 1	10	3612.319790721	3614.333602665	53.000	186.900	
150	Spectrogram 1	10	3652.596029615	3654.609841560	32.800	138.900	
151	Spectrogram 1	10	3654.609841560	3656.860572557	96.000	207.100	
152	Spectrogram 1	10	3691.806132774	3693.938404245	96.000	234.800	
153	Spectrogram 1	10	3694.767620928	3696.544513820	123.700	224.700	
154	Spectrogram 1	10	3706.850492596	3708.864304541	131.300	265.200	?
155	Spectrogram 1	10	3727.699869200	3729.950600197	93.400	257.600	
156	Spectrogram 1	10	3770.700677196	3772.596029615	106.100	204.500	
157	Spectrogram 1	10	3786.218875123	3788.232687068	116.200	255.100	?
158	Spectrogram 1	10	3793.563365745	3796.287934847	126.300	199.500	?
159	Spectrogram 1	10	3806.475454097	3808.726185094	111.100	242.400	
160	Spectrogram 1	10	3856.702793189	3858.953524186	65.700	176.800	?
161	Spectrogram 1	10	3877.196291214	3879.565481737	83.300	280.300	
162	Spectrogram 1	10	3882.882348470	3884.540781836	83.300	174.200	
163	Spectrogram 1	10	3892.832948667	3894.846760612	111.100	247.500	?
164	Spectrogram 1	10	3898.519005923	3900.651277394	113.600	212.100	
165	Spectrogram 1	10	3900.769736920	3901.954332182	128.800	202.000	?
166	Spectrogram 1	10	3921.144775420	3922.803208786	103.500	186.900	?
167	Spectrogram 1	10	3924.698561204	3927.186211254	101.000	199.500	
168	Spectrogram 1	10	3941.638273445	3944.125923495	118.700	280.300	
169	Spectrogram 1	10	4024.797360809	4027.166551333	80.800	242.400	?
170	Spectrogram 1	10	4032.615689536	4034.392582428	116.200	191.900	?
171	Spectrogram 1	10	4058.558325765	4060.690597236	93.400	222.200	
172	Spectrogram 1	10	4076.564173741	4078.933364265	98.500	199.500	
173	Spectrogram 1	10	4086.041435834	4087.936788253	65.700	189.400	
174	Spectrogram 1	10	4115.300938796	4117.314750740	133.800	224.700	
175	Spectrogram 1	10	4126.080755676	4128.331486673	88.400	212.100	
176	Spectrogram 1	10	4132.477570089	4134.017543929	80.800	207.100	
177	Spectrogram 1	10	4134.846760612	4137.215951135	50.500	181.800	
178	Spectrogram 1	10	4137.452870188	4139.466682132	103.500	179.300	
179	Spectrogram 1	10	4147.166551333	4149.654201382	75.800	232.300	?
180	Spectrogram 1	10	4152.971068115	4154.984880059	88.400	237.400	
181	Spectrogram 1	10	4156.524853899	4158.538665844	111.100	222.200	?
182	Spectrogram 1	10	4162.566289733	4164.224723100	123.700	222.200	?
183	Spectrogram 1	10	4170.739997038	4172.516889931	103.500	212.100	
184	Spectrogram 1	10	4171.806132774	4173.819944719	90.900	217.200	
185	Spectrogram 1	10	4178.676785291	4180.690597236	93.400	252.500	
186	Spectrogram 1	10	4207.936788253	4210.424438302	103.500	197.000	
187	Spectrogram 1	10	4214.925900296	4216.702793189	58.100	159.100	
188	Spectrogram 1	10	4217.295090819	4219.071983712	58.100	146.500	
189	Spectrogram 1	10	4227.719529121	4229.377962488	55.600	151.500	
190	Spectrogram 1	10	4236.959372162	4239.565481737	80.800	191.900	
191	Spectrogram 1	10	4266.455794176	4268.588065647	108.600	191.900	?
192	Spectrogram 1	10	4267.995768016	4269.891120434	73.200	161.600	?
193	Spectrogram 1	10	4304.244383021	4306.258194965	128.800	214.600	?
194	Spectrogram 1	10	4313.365766535	4315.616497532	154.000	255.100	?
195	Spectrogram 1	10	4347.127231491	4349.259502962	48.000	239.900	
196	Spectrogram 1	10	4359.920860316	4361.934672261	113.600	232.300	
197	Spectrogram 1	10	4408.726185094	4410.266158934	108.600	244.900	
198	Spectrogram 1	10	4438.282086871	4440.651277394	90.900	184.300	
199	Spectrogram 1	10	4462.684749260	4464.817020731	63.100	207.100	?
200	Spectrogram 1	10	4470.147699408	4472.043051826	78.300	186.900	
201	Spectrogram 1	10	4472.279970879	4474.412242349	63.100	191.900	
202	Spectrogram 1	10	4467.304670780	4469.200023198	113.600	242.400	?
203	Spectrogram 1	10	4534.056863771	4536.189135242	101.000	222.200	
204	Spectrogram 1	10	4537.018351925	4539.387542448	101.000	224.700	
205	Spectrogram 1	10	4539.506001974	4541.875192498	73.200	214.600	
206	Spectrogram 1	10	4553.247307009	4555.261118954	93.400	179.300	?
207	Spectrogram 1	10	4713.524045903	4715.064019743	63.100	234.800	
208	Spectrogram 1	10	4803.672245311	4806.278354886	70.700	217.200	
209	Spectrogram 1	10	4931.490574038	4933.267466930	108.600	204.500	?
210	Spectrogram 1	10	4990.483418065	4992.971068115	63.100	191.900	?
211	Spectrogram 1	10	5114.747961007	5117.709449161	90.900	204.500	
212	Spectrogram 1	10	5169.002923988	5170.542897828	108.600	214.600	
213	Spectrogram 1	10	5295.518197927	5297.058171767	108.600	199.500	?
214	Spectrogram 1	10	5299.427362290	5301.204255183	103.500	219.700	?
215	Spectrogram 1	10	5320.986996051	5323.711565153	113.600	247.500	?
216	Spectrogram 1	10	5325.843836624	5328.094567621	116.200	275.300	?
217	Spectrogram 1	10	5330.345298618	5331.292974827	133.800	270.200	?
218	Spectrogram 1	10	5457.689789240	5459.229763080	113.600	209.600	?
219	Spectrogram 1	10	5575.675977295	5578.282086871	83.300	197.000	
220	Spectrogram 1	10	5748.272006910	5750.285818855	83.300	164.100	
221	Spectrogram 1	10	5869.693521224	5871.351954590	83.300	176.800	?
222	Spectrogram 1	10	5873.839604640	5875.734957058	58.100	166.700	?
223	Spectrogram 1	10	5900.019659921	5901.441174235	73.200	154.000	?
224	Spectrogram 1	10	5902.625769497	5904.402662389	93.400	181.800	?
225	Spectrogram 1	10	5971.569213722	5973.938404245	53.000	179.300	?
226	Spectrogram 1	10	6076.998692004	6079.249423001	85.900	174.200	?
227	Spectrogram 1	10	6126.278354886	6128.884464462	85.900	171.700	?
228	Spectrogram 1	10	6143.810364758	6146.298014808	83.300	174.200	?
229	Spectrogram 1	10	6213.701485192	6216.544513820	80.800	234.800	
230	Spectrogram 1	10	6245.922976308	6247.226031096	40.400	151.500	?
231	Spectrogram 1	10	6247.462950148	6249.121383514	32.800	138.900	
232	Spectrogram 1	10	6249.476762093	6251.490574038	42.900	149.000	?
233	Spectrogram 1	10	6318.538665844	6321.263234946	75.800	270.200	
234	Spectrogram 1	10	6398.380886476	6400.868536525	116.200	232.300	
235	Spectrogram 1	10	6571.569213722	6574.412242349	78.300	191.900	
236	Spectrogram 1	10	6627.364150543	6629.377962488	88.400	181.800	?
237	Spectrogram 1	10	6751.273314906	6754.116343534	70.700	244.900	
238	Spectrogram 1	10	6770.108379566	6772.832948667	35.400	151.500	
239	Spectrogram 1	10	6819.861380553	6821.875192498	37.900	159.100	?
240	Spectrogram 1	10	6822.467490128	6823.889004442	53.000	169.200	?
241	Spectrogram 1	10	6746.534933860	6748.548745805	42.900	199.500	?
242	Spectrogram 1	10	6901.717413129	6903.849684600	55.600	149.000	?
243	Spectrogram 1	10	6965.922976308	6968.055247779	103.500	224.700	
244	Spectrogram 1	10	6974.215143139	6976.465874136	73.200	169.200	?
245	Spectrogram 1	10	6980.375038500	6982.625769497	96.000	202.000	?
246	Spectrogram 1	10	7017.215951135	7019.348222606	75.800	181.800	
247	Spectrogram 1	10	7035.814096742	7037.472530109	68.200	184.300	
248	Spectrogram 1	10	7056.781432873	7059.269082922	83.300	252.500	
249	Spectrogram 1	10	7062.822868707	7064.718221125	78.300	174.200	?
250	Spectrogram 1	10	7098.835064659	7101.559633761	90.900	227.300	
251	Spectrogram 1	10	7105.942636229	7107.956448174	83.300	199.500	
252	Spectrogram 1	10	7148.469606120	7150.720337117	75.800	237.400	
253	Spectrogram 1	10	7157.235611056	7158.894044423	138.900	227.300	?
254	Spectrogram 1	10	7162.092451629	7164.224723100	65.700	202.000	
255	Spectrogram 1	10	7197.748769003	7199.762580948	75.800	214.600	
256	Spectrogram 1	10	7205.093759625	7207.581409674	108.600	227.300	?
257	Spectrogram 1	10	7217.176631293	7219.545821816	111.100	298.000	
258	Spectrogram 1	10	7225.942636229	7227.601069595	96.000	189.400	
259	Spectrogram 1	10	7227.601069595	7229.733341066	83.300	186.900	
260	Spectrogram 1	10	7231.628693485	7234.471722113	123.700	214.600	
261	Spectrogram 1	10	7247.383810464	7249.516081935	113.600	212.100	?
262	Spectrogram 1	10	7260.651277394	7262.783548865	78.300	194.400	
263	Spectrogram 1	10	7266.455794176	7269.535741856	85.900	186.900	
264	Spectrogram 1	10	7304.481302073	7307.561249753	70.700	209.600	
265	Spectrogram 1	10	7321.066135735	7323.316866732	103.500	181.800	?
266	Spectrogram 1	10	7337.058171767	7339.190443238	78.300	191.900	
267	Spectrogram 1	10	7340.256578973	7341.796552813	78.300	161.600	?
268	Spectrogram 1	10	7345.705717177	7348.430286278	106.100	257.600	
269	Spectrogram 1	10	7351.036395854	7353.168667325	126.300	247.500	
270	Spectrogram 1	10	7357.196291214	7359.802400790	103.500	214.600	
271	Spectrogram 1	10	7360.986996051	7363.474646101	55.600	217.200	
272	Spectrogram 1	10	7387.995768016	7390.720337117	85.900	209.600	
273	Spectrogram 1	10	7407.778508885	7409.910780355	83.300	151.500	
274	Spectrogram 1	10	7433.247307009	7435.971876111	73.200	237.400	
275	Spectrogram 1	10	7450.898276407	7453.149007404	116.200	181.800	
276	Spectrogram 1	10	7482.408510365	7485.014619941	55.600	181.800	
277	Spectrogram 1	10	7512.615689536	7514.984880059	96.000	224.700	
278	Spectrogram 1	10	7518.538665844	7520.907856367	63.100	214.600	
279	Spectrogram 1	10	7537.492190030	7539.979840079	111.100	209.600	
280	Spectrogram 1	10	7556.327254689	7558.577985686	88.400	222.200	
281	Spectrogram 1	10	7564.264542942	7565.922976308	93.400	191.900	
282	Spectrogram 1	10	7567.699869200	7569.950600197	96.000	181.800	
283	Spectrogram 1	10	7573.859764561	7575.873576505	101.000	232.300	
284	Spectrogram 1	10	7578.598145607	7580.967336130	80.800	204.500	
285	Spectrogram 1	10	7593.760964956	7595.774776900	70.700	207.100	?
286	Spectrogram 1	10	7612.359110563	7614.136003455	90.900	184.300	
287	Spectrogram 1	10	7617.808248766	7619.585141658	106.100	217.200	
288	Spectrogram 1	10	7624.560441757	7626.455794176	116.200	222.200	
289	Spectrogram 1	10	7632.378770484	7634.984880059	75.800	244.900	
290	Spectrogram 1	10	7645.527777887	7647.541589832	78.300	159.100	
291	Spectrogram 1	10	7658.676785291	7660.927516288	101.000	179.300	?
292	Spectrogram 1	10	7693.622845508	7696.228955084	90.900	176.800	
293	Spectrogram 1	10	7699.308902764	7701.678093287	90.900	247.500	
294	Spectrogram 1	10	7719.802400790	7722.408510365	106.100	232.300	
295	Spectrogram 1	10	7722.645429418	7725.133079467	93.400	265.200	
296	Spectrogram 1	10	7734.846760612	7737.215951135	96.000	232.300	
297	Spectrogram 1	10	7740.888196446	7742.902008391	65.700	202.000	?
298	Spectrogram 1	10	7757.354070582	7759.604801579	75.800	204.500	?
299	Spectrogram 1	10	7764.224723100	7765.764696940	113.600	202.000	
300	Spectrogram 1	10	7765.527777887	7767.660049358	80.800	212.100	
301	Spectrogram 1	10	7771.569213722	7774.056863771	93.400	232.300	
302	Spectrogram 1	10	7788.390466436	7790.641197433	136.400	194.400	
303	Spectrogram 1	10	7859.229763080	7861.717413129	103.500	298.000	
304	Spectrogram 1	10	7880.907856367	7883.632425469	98.500	186.900	
305	Spectrogram 1	10	8063.573445706	8065.942636229	93.400	171.700	
306	Spectrogram 1	10	8080.750076999	8082.882348470	93.400	174.200	
307	Spectrogram 1	10	8086.791512833	8089.160703356	83.300	229.800	
308	Spectrogram 1	10	8114.037203850	8116.287934847	73.200	214.600	
309	Spectrogram 1	10	8124.817020731	8126.949292201	85.900	227.300	
310	Spectrogram 1	10	8152.536549852	8155.024199901	85.900	212.100	?
311	Spectrogram 1	10	8237.709449161	8239.841720632	98.500	176.800	?
312	Spectrogram 1	10	8255.715297137	8258.321406713	93.400	227.300	?
313	Spectrogram 1	10	8284.856840573	8287.226031096	128.800	222.200	?
314	Spectrogram 1	10	8295.755116979	8297.650469398	90.900	159.100	
315	Spectrogram 1	10	8304.165743337	8307.008771964	70.700	227.300	
316	Spectrogram 1	10	8327.620729516	8330.108379566	83.300	237.400	
317	Spectrogram 1	10	8341.362034551	8343.612765548	101.000	197.000	?
318	Spectrogram 1	10	8350.246499013	8352.378770484	98.500	222.200	
319	Spectrogram 1	10	8362.921668312	8365.053939783	70.700	197.000	
320	Spectrogram 1	10	8402.013811945	8404.738381046	40.400	169.200	
321	Spectrogram 1	10	8415.281278875	8417.413550346	80.800	199.500	?
322	Spectrogram 1	10	8437.433210267	8439.210103159	90.900	176.800	
323	Spectrogram 1	10	8485.646237414	8488.252346989	55.600	217.200	
324	Spectrogram 1	10	8593.800284798	8595.577177690	55.600	166.700	?
325	Spectrogram 1	10	8650.305978776	8653.030547878	58.100	204.500	
326	Spectrogram 1	10	8677.433210267	8679.328562685	68.200	234.800	
327	Spectrogram 1	10	8703.257386969	8705.626577493	53.000	194.400	
328	Spectrogram 1	10	8718.420206318	8720.552477789	90.900	217.200	
329	Spectrogram 1	10	8726.712373149	8729.555401777	70.700	237.400	?
330	Spectrogram 1	10	8742.822868707	8745.428978282	70.700	260.100	
331	Spectrogram 1	10	8757.274930898	8759.525661895	75.800	207.100	?
332	Spectrogram 1	10	8787.601069595	8789.496422014	60.600	255.100	?
333	Spectrogram 1	10	8799.447022211	8801.816212734	101.000	197.000	
334	Spectrogram 1	10	8838.420206318	8840.907856367	96.000	255.100	
335	Spectrogram 1	10	8849.910780355	8852.279970879	53.000	169.200	?
336	Spectrogram 1	10	8857.136811451	8859.032163870	90.900	244.900	?
337	Spectrogram 1	10	8863.533625864	8867.087411649	53.000	176.800	?
338	Spectrogram 1	10	8886.278354886	8888.766004936	88.400	179.300	?
339	Spectrogram 1	10	8926.436134255	8928.805324778	48.000	340.900	
340	Spectrogram 1	10	8981.519813919	8984.125923495	93.400	292.900	
341	Spectrogram 1	10	8992.418090326	8995.616497532	70.700	295.500	
342	Spectrogram 1	10	9046.436134255	9048.923784304	80.800	164.100	?
343	Spectrogram 1	10	9050.582217670	9052.477570089	98.500	250.000	
344	Spectrogram 1	10	9103.770544916	9106.021275913	53.000	209.600	
345	Spectrogram 1	10	9131.845952616	9133.267466930	70.700	229.800	
346	Spectrogram 1	10	9160.157779368	9162.526969891	68.200	219.700	
347	Spectrogram 1	10	9178.637465449	9181.835872655	60.600	174.200	
348	Spectrogram 1	10	9284.659241362	9287.028431885	55.600	169.200	
349	Spectrogram 1	10	9287.146891412	9289.516081935	60.600	169.200	?
350	Spectrogram 1	10	9301.835872655	9304.086603653	58.100	194.400	?
351	Spectrogram 1	10	9324.106263574	9326.001615992	60.600	265.200	
352	Spectrogram 1	10	9327.896968411	9329.673861303	88.400	186.900	
353	Spectrogram 1	10	9346.021275913	9348.153547384	53.000	260.100	
354	Spectrogram 1	10	9363.198407206	9365.686057256	73.200	219.700	
355	Spectrogram 1	10	9366.278354886	9368.055247779	63.100	171.700	?
356	Spectrogram 1	10	9377.295090819	9380.019659921	80.800	212.100	
357	Spectrogram 1	10	9378.124307502	9380.256578973	45.500	161.600	
358	Spectrogram 1	10	9402.526969891	9405.369998519	101.000	224.700	
359	Spectrogram 1	10	9428.351146594	9430.838796644	154.000	270.200	?
360	Spectrogram 1	10	9446.356994571	9448.133887463	58.100	146.500	?
361	Spectrogram 1	10	9447.660049358	9449.555401777	65.700	214.600	?
362	Spectrogram 1	10	9469.219683119	9470.996576012	80.800	219.700	
363	Spectrogram 1	10	9531.411434353	9533.543705824	50.500	161.600	
364	Spectrogram 1	10	9535.557517769	9537.334410661	63.100	189.400	?
365	Spectrogram 1	10	9551.312634748	9553.207987167	93.400	252.500	
366	Spectrogram 1	10	9552.852608588	9554.392582428	85.900	156.600	
367	Spectrogram 1	10	9553.681825271	9555.577177690	98.500	197.000	
368	Spectrogram 1	10	9555.221799112	9556.880232478	96.000	197.000	
369	Spectrogram 1	10	9556.287934847	9558.420206318	118.700	234.800	
370	Spectrogram 1	10	9562.566289733	9564.698561204	111.100	224.700	
371	Spectrogram 1	10	9564.935480257	9567.541589832	48.000	300.500	
372	Spectrogram 1	10	9590.641197433	9593.247307009	108.600	191.900	?
373	Spectrogram 1	10	9596.445714215	9598.104147581	143.900	310.600	?
374	Spectrogram 1	10	9525.133079467	9527.620729516	50.500	166.700	?
375	Spectrogram 1	10	9604.146083416	9606.752192991	106.100	250.000	
376	Spectrogram 1	10	9665.152739388	9667.758848963	113.600	260.100	
377	Spectrogram 1	10	9703.059787759	9706.139735439	88.400	244.900	
378	Spectrogram 1	10	9730.305978776	9732.793628825	80.800	267.700	
379	Spectrogram 1	10	9740.730417078	9741.915012340	103.500	202.000	
380	Spectrogram 1	10	9741.678093287	9743.573445706	75.800	171.700	?
381	Spectrogram 1	10	9747.245691017	9749.022583909	111.100	184.300	
382	Spectrogram 1	10	9749.022583909	9750.917936328	98.500	222.200	
383	Spectrogram 1	10	9764.066943731	9766.317674729	103.500	217.200	?
384	Spectrogram 1	10	9772.122191510	9774.017543929	80.800	209.600	
385	Spectrogram 1	10	9786.811172754	9788.824984699	58.100	207.100	
386	Spectrogram 1	10	9815.122999506	9817.492190030	75.800	237.400	
