ID Selection	View	Channel	BeginTimes	EndTimes	LowFreqHz	HighFreqHz	Notes
176	Spectrogram 1	10	11621.898342934	11623.372991167	76.900	131.500	?
177	Spectrogram 1	10	11647.151693932	11649.087169739	96.800	206.000	
178	Spectrogram 1	10	11657.566397081	11659.870534946	69.500	129.000	?
179	Spectrogram 1	10	11663.741486559	11665.676962366	86.800	208.400	
180	Spectrogram 1	10	11701.050536866	11702.986012673	69.500	148.900	
181	Spectrogram 1	10	11912.165764593	11914.285571429	62.000	171.200	
182	Spectrogram 1	10	11916.128881720	11918.433019585	57.100	233.300	
183	Spectrogram 1	10	12005.327116743	12007.723420123	59.600	176.200	
184	Spectrogram 1	10	12110.654316820	12112.128965054	79.400	156.300	
185	Spectrogram 1	10	12542.193489247	12544.221130568	64.500	146.400	?
186	Spectrogram 1	10	12706.506618664	12708.626425499	69.500	181.100	
187	Spectrogram 1	10	12730.838314516	12732.405128264	72.000	302.700	?
188	Spectrogram 1	10	13005.253267665	13007.373074501	57.100	228.300	
189	Spectrogram 1	10	13103.668054147	13105.972192012	47.100	223.300	
190	Spectrogram 1	10	13238.303887865	13240.331529186	74.400	208.400	
191	Spectrogram 1	10	13430.801681644	13432.921488479	32.300	230.800	
192	Spectrogram 1	10	13827.888934716	13830.469569124	42.200	258.100	
193	Spectrogram 1	10	14160.258013441	14162.562151306	69.500	208.400	?
194	Spectrogram 1	10	14267.612854839	14270.285654762	64.500	258.100	
195	Spectrogram 1	10	14530.893763825	14533.105736175	47.100	265.500	
196	Spectrogram 1	10	14806.506868664	14808.626675499	67.000	186.100	?
197	Spectrogram 1	10	15164.700274578	15166.635750384	54.600	163.800	
198	Spectrogram 1	10	15284.497460445	15286.248605223	99.300	248.100	
199	Spectrogram 1	10	15483.907667819	15485.750978111	84.400	196.000	
200	Spectrogram 1	10	15536.349845622	15538.377486943	64.500	178.700	
201	Spectrogram 1	10	16280.460494240	16282.488135561	72.000	181.100	
202	Spectrogram 1	10	16291.059528418	16293.363666283	49.600	139.000	
203	Spectrogram 1	10	16477.197901690	16479.133377496	64.500	124.100	
204	Spectrogram 1	10	16536.350178955	16538.562151306	91.800	148.900	
205	Spectrogram 1	10	16554.506785330	16556.165764593	64.500	134.000	
206	Spectrogram 1	10	16574.598867512	16576.073515745	114.100	203.500	
207	Spectrogram 1	10	16619.667804147	16622.432769585	84.400	297.800	
208	Spectrogram 1	10	16711.815335637	16713.289983871	86.800	143.900	?
209	Spectrogram 1	10	16729.234617896	16730.985762673	84.400	139.000	?
210	Spectrogram 1	10	16761.843226959	16763.594371736	99.300	263.000	?
211	Spectrogram 1	10	16994.801681644	16997.382316052	79.400	143.900	
212	Spectrogram 1	10	17012.405294931	17014.248605223	89.300	148.900	?
213	Spectrogram 1	10	17113.492881336	17115.704853687	101.700	273.000	
214	Spectrogram 1	10	17129.990508449	17131.557322197	74.400	139.000	
215	Spectrogram 1	10	17141.787694316	17144.183997696	57.100	210.900	
216	Spectrogram 1	10	17178.359420507	17180.479227343	91.800	285.400	?
217	Spectrogram 1	10	17186.930813364	17188.681958141	91.800	151.400	
218	Spectrogram 1	10	17213.013653994	17214.949129800	81.900	143.900	
219	Spectrogram 1	10	17237.621846390	17240.110315284	79.400	153.800	
220	Spectrogram 1	10	17243.428273810	17245.363749616	76.900	255.600	
221	Spectrogram 1	10	17246.838397849	17248.681708141	74.400	139.000	
222	Spectrogram 1	10	17250.432852919	17252.276163210	64.500	191.100	
223	Spectrogram 1	10	17281.861293395	17283.981100230	39.700	143.900	
224	Spectrogram 1	10	17284.902755376	17287.391224270	69.500	143.900	
225	Spectrogram 1	10	17349.031970430	17351.336108295	42.200	206.000	
226	Spectrogram 1	10	17389.861293395	17391.335941628	69.500	136.500	?
227	Spectrogram 1	10	17418.322454301	17420.257930108	59.600	143.900	
228	Spectrogram 1	10	17449.658729263	17452.239363671	52.100	173.700	
229	Spectrogram 1	10	17473.068769969	17475.741569892	67.000	148.900	
230	Spectrogram 1	10	17548.995170891	17551.575805300	44.700	186.100	
231	Spectrogram 1	10	17598.211555684	17600.147031490	69.500	173.700	
232	Spectrogram 1	10	17624.737240783	17626.949213134	57.100	203.500	
233	Spectrogram 1	10	17631.188826805	17633.124302611	59.600	141.400	
234	Spectrogram 1	10	17633.308633641	17634.783281874	76.900	153.800	
235	Spectrogram 1	10	17642.801681644	17645.013653994	62.000	121.600	
236	Spectrogram 1	10	17658.561984639	17660.589625960	62.000	116.600	?
237	Spectrogram 1	10	17768.773956989	17770.525101767	74.400	136.500	
238	Spectrogram 1	10	17787.207059908	17789.050370200	74.400	148.900	
239	Spectrogram 1	10	17796.331445853	17798.727749232	52.100	134.000	
240	Spectrogram 1	10	17878.064274194	17880.276246544	64.500	196.000	
241	Spectrogram 1	10	18130.285321429	18131.944300691	54.600	116.600	?
242	Spectrogram 1	10	18185.013653994	18186.764798771	62.000	143.900	
243	Spectrogram 1	10	18241.326783410	18243.262259217	62.000	153.800	
244	Spectrogram 1	10	18256.441927803	18258.193072581	67.000	191.100	?
245	Spectrogram 1	10	18709.898509601	18711.741819892	52.100	143.900	?
246	Spectrogram 1	10	18720.405378264	18722.617350614	86.800	146.400	?
247	Spectrogram 1	10	18741.234784562	18743.078094854	69.500	136.500	?
248	Spectrogram 1	10	18767.409790707	18769.068769969	62.000	153.800	?
249	Spectrogram 1	10	18779.391307604	18781.787610983	79.400	146.400	?
250	Spectrogram 1	10	18809.327116743	18811.262592550	72.000	146.400	
251	Spectrogram 1	10	18868.497377112	18870.248521889	81.900	143.900	
252	Spectrogram 1	10	18890.801431644	18893.013403994	74.400	141.400	
253	Spectrogram 1	10	18980.921321813	18982.395970046	67.000	139.000	
254	Spectrogram 1	10	18993.916659370	18996.128631720	64.500	129.000	
255	Spectrogram 1	10	19030.764882104	19032.792523425	74.400	176.200	
256	Spectrogram 1	10	19064.866122504	19066.893763825	94.300	176.200	?
257	Spectrogram 1	10	19094.174756144	19096.294562980	64.500	173.700	?
258	Spectrogram 1	10	19137.013737327	19138.672716590	81.900	161.300	
259	Spectrogram 1	10	19139.317875192	19141.529847542	64.500	193.500	
260	Spectrogram 1	10	20960.589375960	20962.340520737	57.100	166.300	
261	Spectrogram 1	10	21057.345183180	21058.727665899	59.600	134.000	
262	Spectrogram 1	10	21220.350012289	21222.101157066	116.600	225.800	
263	Spectrogram 1	10	21882.819998080	21884.110315284	121.600	188.600	
264	Spectrogram 1	10	21939.483806452	21941.603613287	37.200	260.500	
265	Spectrogram 1	10	22049.603613287	22051.446923579	89.300	193.500	
266	Spectrogram 1	10	22118.266921659	22120.571059524	74.400	233.300	
267	Spectrogram 1	10	22428.718591014	22430.746232335	91.800	146.400	
268	Spectrogram 1	10	22443.925900922	22445.769211214	84.400	136.500	
269	Spectrogram 1	10	22489.990675115	22491.649654378	91.800	141.400	
270	Spectrogram 1	10	22521.787777650	22523.907584485	72.000	129.000	
271	Spectrogram 1	10	22535.336108295	22537.548080645	76.900	131.500	
272	Spectrogram 1	10	22556.718507680	22558.838314516	84.400	139.000	
273	Spectrogram 1	10	22650.893680492	22652.736990783	81.900	129.000	
274	Spectrogram 1	10	22680.202314132	22682.137789939	72.000	141.400	
275	Spectrogram 1	10	22729.861543395	22732.257846774	79.400	134.000	
276	Spectrogram 1	10	23377.585046851	23379.612688172	86.800	143.900	
277	Spectrogram 1	10	23402.561901306	23404.220880568	64.500	136.500	
278	Spectrogram 1	10	23422.561817972	23424.497293779	74.400	121.600	
279	Spectrogram 1	10	23449.087503072	23450.930813364	86.800	129.000	?
280	Spectrogram 1	10	23457.658895929	23459.317875192	86.800	134.000	?
281	Spectrogram 1	10	23548.073265745	23550.285238095	62.000	131.500	?
282	Spectrogram 1	10	23566.949213134	23568.608192396	69.500	136.500	?
283	Spectrogram 1	10	23913.161102151	23914.635750384	114.100	235.700	
284	Spectrogram 1	10	27014.193489247	27016.221130568	79.400	181.100	?
285	Spectrogram 1	10	27095.575638633	27097.511114439	57.100	161.300	?
286	Spectrogram 1	10	28456.534343318	28458.193322581	81.900	188.600	?
287	Spectrogram 1	10	28642.119723502	28643.594371736	116.600	270.500	?
288	Spectrogram 1	10	28645.161185484	28646.543668203	94.300	275.400	?
289	Spectrogram 1	10	28651.244109447	28652.626592166	84.400	203.500	?
290	Spectrogram 1	10	28681.290067204	28683.502039555	62.000	317.600	?
291	Spectrogram 1	10	30366.617433948	30368.552909754	116.600	228.300	?
292	Spectrogram 1	10	30388.276329877	30390.027474654	116.600	238.200	?
293	Spectrogram 1	10	30402.561984639	30404.220963902	136.500	248.100	?
294	Spectrogram 1	10	32177.289900538	32179.317541859	64.500	134.000	
295	Spectrogram 1	10	32311.999916667	32313.474564900	94.300	139.000	?
296	Spectrogram 1	10	32331.354674731	32333.382316052	91.800	136.500	?
297	Spectrogram 1	10	32349.695612135	32351.538922427	72.000	148.900	
298	Spectrogram 1	10	32376.607942396	32378.359087174	86.800	134.000	
299	Spectrogram 1	10	32526.801764977	32528.276413210	79.400	131.500	?
300	Spectrogram 1	10	34018.635500384	34020.294479647	96.800	188.600	?
301	Spectrogram 1	10	34184.405294931	34186.617267281	89.300	215.900	?
302	Spectrogram 1	10	35916.368412058	35917.935225806	111.700	243.200	?
303	Spectrogram 1	10	37710.986096006	37712.552909754	86.800	183.600	?
304	Spectrogram 1	10	37742.322370968	37744.073515745	89.300	178.700	?
305	Spectrogram 1	10	37745.179501920	37746.930646697	91.800	181.100	?
306	Spectrogram 1	10	37787.391307604	37788.865955837	67.000	161.300	?
307	Spectrogram 1	10	37800.847472734	37802.782948541	74.400	168.700	?
308	Spectrogram 1	10	38786.101323733	38787.575971966	72.000	158.800	?
309	Spectrogram 1	10	39000.534509985	39002.101323733	79.400	196.000	?
310	Spectrogram 1	10	42791.502206221	42793.161185484	101.700	233.300	?
311	Spectrogram 1	10	53929.603529954	53930.986012673	72.000	210.900	?
312	Spectrogram 1	10	54187.631004608	54189.289983871	101.700	176.200	?
313	Spectrogram 1	10	54269.824660522	54271.760136329	59.600	163.800	
314	Spectrogram 1	10	54312.773790323	54315.077928187	47.100	206.000	?
315	Spectrogram 1	10	54367.041295315	54368.792440092	57.100	153.800	
316	Spectrogram 1	10	54426.672383257	54428.147031490	96.800	193.500	?
317	Spectrogram 1	10	54448.866289171	54451.078261521	69.500	215.900	
318	Spectrogram 1	10	54467.668054147	54469.787860983	91.800	206.000	
319	Spectrogram 1	10	54493.566563748	54495.502039555	67.000	191.100	
320	Spectrogram 1	10	54525.640162826	54527.299142089	86.800	198.500	
321	Spectrogram 1	10	54604.792356759	54607.096494624	67.000	188.600	
322	Spectrogram 1	10	54637.050286866	54638.893597158	74.400	203.500	
323	Spectrogram 1	10	54662.101323733	54663.575971966	67.000	203.500	
324	Spectrogram 1	10	54700.810839862	54702.561984639	72.000	210.900	
325	Spectrogram 1	10	54772.589792627	54774.525268433	86.800	223.300	
326	Spectrogram 1	10	54810.101157066	54812.036632873	52.100	240.700	
327	Spectrogram 1	10	54856.183914363	54858.119390169	52.100	220.800	
328	Spectrogram 1	10	54867.059445084	54869.363582949	57.100	203.500	
329	Spectrogram 1	10	54881.050620200	54882.893930492	74.400	178.700	?
330	Spectrogram 1	10	54903.723336790	54905.197985023	91.800	173.700	?
331	Spectrogram 1	10	54915.244026114	54916.626508833	84.400	188.600	?
332	Spectrogram 1	10	54925.474398233	54927.317708525	72.000	188.600	?
333	Spectrogram 1	10	55043.336108295	55045.087253072	64.500	243.200	?
334	Spectrogram 1	10	55103.963033794	55105.714178571	84.400	188.600	?
335	Spectrogram 1	10	55105.437682028	55107.373157834	72.000	171.200	?
336	Spectrogram 1	10	55635.944634025	55637.787944316	79.400	156.300	?
337	Spectrogram 1	10	55704.976604455	55706.819914747	114.100	198.500	?
338	Spectrogram 1	10	55768.644991935	55770.580467742	94.300	173.700	?
339	Spectrogram 1	10	55850.101323733	55851.944634025	96.800	213.400	
340	Spectrogram 1	10	55859.410040707	55860.976854455	106.700	178.700	?
341	Spectrogram 1	10	55897.658729263	55899.778536098	79.400	206.000	
342	Spectrogram 1	10	55938.764548771	55940.423528034	62.000	206.000	
343	Spectrogram 1	10	55949.179251920	55950.653900154	74.400	213.400	
344	Spectrogram 1	10	55960.221130568	55961.511447773	81.900	230.800	
345	Spectrogram 1	10	56000.589625960	56002.525101767	69.500	218.400	
346	Spectrogram 1	10	56062.783365207	56064.718841014	106.700	198.500	
347	Spectrogram 1	10	56092.552826421	56094.119640169	89.300	193.500	
348	Spectrogram 1	10	56114.119556836	56115.962867127	72.000	248.100	
349	Spectrogram 1	10	56145.547997312	56147.391307604	84.400	173.700	?
350	Spectrogram 1	10	56164.534093318	56166.100907066	67.000	218.400	
351	Spectrogram 1	10	56225.345349846	56227.280825653	96.800	220.800	?
352	Spectrogram 1	10	56324.497460445	56326.525101767	74.400	208.400	?
353	Spectrogram 1	10	56434.248605223	56435.815418971	81.900	218.400	?
354	Spectrogram 1	10	56474.248438556	56476.276079877	79.400	297.800	
355	Spectrogram 1	10	56514.691116359	56516.534426651	106.700	302.700	
356	Spectrogram 1	10	56530.451419355	56532.202564132	86.800	151.400	?
357	Spectrogram 1	10	56542.340770737	56543.907584485	99.300	188.600	
358	Spectrogram 1	10	56548.147198157	56549.806177419	99.300	183.600	
359	Spectrogram 1	10	56605.087503072	56607.299475422	69.500	210.900	
360	Spectrogram 1	10	56635.041295315	56637.068936636	69.500	148.900	
361	Spectrogram 1	10	56676.700107911	56678.819914747	79.400	260.500	
362	Spectrogram 1	10	56700.017983103	56701.584796851	76.900	218.400	
363	Spectrogram 1	10	56717.880109831	56719.446923579	94.300	215.900	
364	Spectrogram 1	10	56759.999750000	56761.474398233	79.400	228.300	
365	Spectrogram 1	10	56829.751061444	56831.594371736	79.400	268.000	
366	Spectrogram 1	10	56841.916909370	56843.299392089	81.900	206.000	?
367	Spectrogram 1	10	56854.543584869	56856.755557220	57.100	166.300	
368	Spectrogram 1	10	56866.617267281	56867.815418971	76.900	220.800	?
369	Spectrogram 1	10	56905.050286866	56907.630921275	79.400	268.000	
370	Spectrogram 1	10	56931.207309908	56933.142785714	72.000	178.700	
371	Spectrogram 1	10	56961.806260753	56963.741736559	76.900	166.300	
372	Spectrogram 1	10	56997.197818356	56999.133294163	91.800	277.900	
373	Spectrogram 1	10	57019.133210829	57021.068686636	67.000	158.800	
374	Spectrogram 1	10	57120.128631720	57121.787610983	91.800	196.000	
375	Spectrogram 1	10	57364.036799539	57365.695778802	69.500	178.700	?
376	Spectrogram 1	10	57540.607942396	57543.096411290	76.900	268.000	
377	Spectrogram 1	10	57604.460660906	57606.211805684	69.500	218.400	
378	Spectrogram 1	10	57635.336108295	57636.810756528	64.500	141.400	
379	Spectrogram 1	10	57791.428523810	57793.363999616	62.000	240.700	
380	Spectrogram 1	10	57802.580551075	57804.331695853	94.300	218.400	
381	Spectrogram 1	10	57825.621929724	57827.280908986	69.500	183.600	
382	Spectrogram 1	10	57926.156523041	57927.999833333	69.500	238.200	
383	Spectrogram 1	10	57956.018149770	57957.861460061	79.400	215.900	
