ID Selection	View	Channel	BeginTimes	EndTimes	LowFreqHz	HighFreqHz	Notes
112	Spectrogram 1	10	45870.044787594	45872.300417293	81.700	259.600	
113	Spectrogram 1	10	45936.811876692	45938.796830827	91.300	259.600	
114	Spectrogram 1	10	45992.210142105	45993.834195489	110.600	252.400	?
115	Spectrogram 1	10	46038.947135714	46041.112540226	110.600	269.200	
116	Spectrogram 1	10	46072.601130827	46074.946985714	110.600	271.600	?
117	Spectrogram 1	10	46102.014542105	46103.819045865	132.200	293.300	
118	Spectrogram 1	10	46136.661464286	46138.736643609	101.000	250.000	
119	Spectrogram 1	10	47438.706551880	47440.420830451	55.300	192.300	?
120	Spectrogram 1	10	48035.458195113	48037.082248496	91.300	180.300	
121	Spectrogram 1	10	57092.029687970	57093.653741353	64.900	180.300	?
122	Spectrogram 1	10	57143.458495113	57145.262998872	79.300	163.500	?
123	Spectrogram 1	10	57165.653891353	57167.277944737	74.500	168.300	?
124	Spectrogram 1	10	57198.044733835	57199.578562030	81.700	185.100	?
125	Spectrogram 1	10	57225.473190977	57227.097244361	88.900	180.300	?
126	Spectrogram 1	10	57274.556143233	57276.270421805	81.700	165.900	?
127	Spectrogram 1	10	57419.097344361	57421.172523684	74.500	204.300	?
128	Spectrogram 1	10	57841.353024060	57843.337978195	98.600	254.800	
129	Spectrogram 1	10	57888.541247368	57890.616426692	88.900	216.300	
130	Spectrogram 1	10	57953.413157519	57954.856760526	84.100	223.600	
131	Spectrogram 1	10	57994.375842857	57995.819445865	88.900	165.900	?
132	Spectrogram 1	10	58024.511055639	58026.496009774	101.000	276.400	
133	Spectrogram 1	10	58066.826668797	58068.901848120	88.900	230.800	
134	Spectrogram 1	10	58207.939762782	58209.563816165	60.100	165.900	?
135	Spectrogram 1	10	58313.052556767	58314.766835338	98.600	250.000	
136	Spectrogram 1	10	58336.962231579	58338.856960526	88.900	238.000	
137	Spectrogram 1	10	58338.856960526	58340.661464286	74.500	206.700	?
138	Spectrogram 1	10	58342.195292481	58343.999796241	88.900	238.000	
139	Spectrogram 1	10	58353.112540226	58355.007269173	67.300	216.300	?
140	Spectrogram 1	10	58447.037410902	58449.473490977	84.100	245.200	
141	Spectrogram 1	10	58513.623599624	58515.247653008	129.800	211.500	
142	Spectrogram 1	10	58539.608903759	58541.052506767	72.100	230.800	
143	Spectrogram 1	10	58547.999846241	58549.262998872	96.200	264.400	
144	Spectrogram 1	10	58616.300313534	58617.743916541	55.300	137.000	?
145	Spectrogram 1	10	58621.894275188	58624.240130075	108.200	194.700	
146	Spectrogram 1	10	58648.872056391	58650.676560150	113.000	206.700	
147	Spectrogram 1	10	58659.067502632	58660.601330827	113.000	259.600	
148	Spectrogram 1	10	58671.789254135	58673.864433459	81.700	221.200	
149	Spectrogram 1	10	58716.721397744	58718.616126692	72.100	264.400	
150	Spectrogram 1	10	58722.495809774	58724.300313534	79.300	170.700	
151	Spectrogram 1	10	58792.150104887	58794.135059023	96.200	278.800	
152	Spectrogram 1	10	58805.232757143	58807.217711278	74.500	254.800	
153	Spectrogram 1	10	58813.172573684	58814.616176692	81.700	158.700	
154	Spectrogram 1	10	58836.179996617	58837.713824812	86.500	271.600	
155	Spectrogram 1	10	58879.849437594	58881.744166541	98.600	278.800	
156	Spectrogram 1	10	58891.308036466	58893.383215789	76.900	233.200	
157	Spectrogram 1	10	58911.969604511	58913.864333459	76.900	281.200	
158	Spectrogram 1	10	58923.428203383	58925.142481955	88.900	226.000	
159	Spectrogram 1	10	58946.255175940	58947.879229323	93.800	218.800	
160	Spectrogram 1	10	58975.849487594	58977.563766165	137.000	209.100	?
161	Spectrogram 1	10	59006.616276692	59008.962131579	74.500	266.800	
162	Spectrogram 1	10	59021.322982331	59023.668837218	72.100	233.200	
163	Spectrogram 1	10	59026.916943985	59028.901898120	45.700	230.800	
164	Spectrogram 1	10	59054.796527068	59056.330355263	103.400	242.800	?
165	Spectrogram 1	10	59070.045033835	59072.029987970	81.700	173.100	
166	Spectrogram 1	10	59088.180296617	59089.623899624	64.900	158.700	
167	Spectrogram 1	10	59102.796777068	59104.420830451	96.200	245.200	
168	Spectrogram 1	10	59114.255375940	59116.511005639	84.100	165.900	
169	Spectrogram 1	10	59127.879379323	59129.503432707	72.100	149.000	
170	Spectrogram 1	10	59141.503382707	59143.037210902	122.600	216.300	
171	Spectrogram 1	10	59178.947285714	59180.571339098	120.200	254.800	
172	Spectrogram 1	10	59202.315609398	59203.939662782	76.900	228.400	?
173	Spectrogram 1	10	59274.766435338	59276.931839850	76.900	274.000	
174	Spectrogram 1	10	59284.240530075	59285.864583459	105.800	199.500	
175	Spectrogram 1	10	59291.819445865	59293.894625188	103.400	274.000	
176	Spectrogram 1	10	59309.052456767	59310.766735338	79.300	226.000	
177	Spectrogram 1	10	59314.556193233	59315.999796241	115.400	187.500	
178	Spectrogram 1	10	59327.097494361	59328.901998120	86.500	213.900	
179	Spectrogram 1	10	59349.292890602	59351.458295113	81.700	211.500	
180	Spectrogram 1	10	59353.172573684	59355.337978195	84.100	187.500	
181	Spectrogram 1	10	59376.089771429	59377.533374436	101.000	165.900	
182	Spectrogram 1	10	59388.541297368	59390.255575940	98.600	194.700	
183	Spectrogram 1	10	59391.157827820	59392.872106391	98.600	230.800	
184	Spectrogram 1	10	59419.668987218	59420.932139850	113.000	226.000	
185	Spectrogram 1	10	59432.480963910	59434.736593609	67.300	211.500	
186	Spectrogram 1	10	59444.661364286	59446.826768797	115.400	240.400	
187	Spectrogram 1	10	59451.608703759	59453.142531955	93.800	170.700	
188	Spectrogram 1	10	59457.112440226	59459.007169173	79.300	218.800	
189	Spectrogram 1	10	59469.743966541	59471.728920677	86.500	230.800	
190	Spectrogram 1	10	59483.548420301	59485.172473684	120.200	257.200	
191	Spectrogram 1	10	59501.954808647	59503.759312406	81.700	218.800	?
192	Spectrogram 1	10	59504.210438346	59505.202915414	110.600	197.100	?
193	Spectrogram 1	10	59505.112690226	59506.105167293	101.000	213.900	
194	Spectrogram 1	10	59519.729170677	59521.262998872	132.200	216.300	?
195	Spectrogram 1	10	59531.097544361	59532.541147368	67.300	153.800	
196	Spectrogram 1	10	59533.353174060	59534.977227444	105.800	235.600	
197	Spectrogram 1	10	59563.127486090	59564.480863910	101.000	250.000	
198	Spectrogram 1	10	59596.871706391	59599.037110902	86.500	254.800	?
199	Spectrogram 1	10	59599.939362782	59601.473190977	88.900	242.800	
200	Spectrogram 1	10	59630.887052256	59632.872006391	93.800	290.900	
201	Spectrogram 1	10	59644.330605263	59646.135109023	93.800	192.300	
202	Spectrogram 1	10	59647.127586090	59649.202765414	72.100	206.700	
203	Spectrogram 1	10	59649.744116541	59651.368169925	69.700	173.100	
204	Spectrogram 1	10	59658.495959774	59660.120013158	74.500	252.400	?
205	Spectrogram 1	10	59671.307936466	59672.661314286	110.600	221.200	?
206	Spectrogram 1	10	59672.480863910	59673.924466917	101.000	206.700	?
207	Spectrogram 1	10	59678.345501128	59680.059779699	84.100	177.900	?
208	Spectrogram 1	10	59695.849187594	59697.743916541	76.900	192.300	
209	Spectrogram 1	10	59709.473190977	59711.367919925	67.300	278.800	
210	Spectrogram 1	10	59719.488636842	59721.022465038	134.600	262.000	?
211	Spectrogram 1	10	59731.308136466	59733.112640226	81.700	180.300	
212	Spectrogram 1	10	59735.909621053	59737.623899624	98.600	271.600	?
213	Spectrogram 1	10	59755.759162406	59757.744116541	74.500	242.800	
214	Spectrogram 1	10	59764.240330075	59765.864383459	105.800	201.900	
215	Spectrogram 1	10	59782.646268421	59784.631222556	84.100	211.500	?
216	Spectrogram 1	10	59794.285317669	59795.728920677	79.300	187.500	
217	Spectrogram 1	10	59802.315359398	59804.119863158	81.700	221.200	
218	Spectrogram 1	10	59842.195342481	59843.819395865	72.100	209.100	?
219	Spectrogram 1	10	59880.360596992	59882.165100752	69.700	163.500	
220	Spectrogram 1	10	59899.578562030	59901.834191729	67.300	156.200	
221	Spectrogram 1	10	59909.413107519	59910.676260150	67.300	165.900	
222	Spectrogram 1	10	59920.240130075	59921.864183459	105.800	211.500	?
223	Spectrogram 1	10	59865.563666165	59867.368169925	105.800	185.100	?
224	Spectrogram 1	10	59902.555993233	59904.180046617	113.000	228.400	?
225	Spectrogram 1	10	59931.608953759	59933.954808647	137.000	230.800	?
226	Spectrogram 1	10	59936.842014662	59939.097644361	101.000	175.500	?
227	Spectrogram 1	10	59967.789254135	59969.954658647	79.300	173.100	
228	Spectrogram 1	10	59971.578712030	59973.022315038	86.500	182.700	?
229	Spectrogram 1	10	59993.413207519	59994.676360150	103.400	161.100	
230	Spectrogram 1	10	59995.217711278	59996.661314286	86.500	170.700	
231	Spectrogram 1	10	60045.473590977	60047.097644361	98.600	189.900	
232	Spectrogram 1	10	60067.939662782	60069.383265789	113.000	182.700	?
233	Spectrogram 1	10	60140.029587970	60142.014542105	101.000	262.000	
234	Spectrogram 1	10	60147.879629323	60149.413457519	76.900	137.000	
235	Spectrogram 1	10	60151.939762782	60153.924716917	69.700	223.600	
236	Spectrogram 1	10	60157.714174812	60159.338228195	127.400	269.200	
237	Spectrogram 1	10	60199.849337594	60201.563616165	105.800	233.200	
238	Spectrogram 1	10	60264.090121429	60266.075075564	88.900	250.000	
239	Spectrogram 1	10	60378.496109774	60379.759262406	110.600	192.300	
240	Spectrogram 1	10	60408.360646992	60410.255375940	115.400	235.600	
241	Spectrogram 1	10	60419.097444361	60420.450822180	101.000	226.000	
242	Spectrogram 1	10	60436.781581203	60438.134959023	105.800	235.600	
243	Spectrogram 1	10	60442.104867293	60443.548470301	108.200	218.800	
244	Spectrogram 1	10	60455.638645489	60457.533374436	88.900	189.900	
245	Spectrogram 1	10	60473.052556767	60474.766835338	96.200	266.800	
246	Spectrogram 1	10	60477.924716917	60479.097644361	120.200	187.500	
247	Spectrogram 1	10	60494.887052256	60496.330655263	88.900	189.900	
248	Spectrogram 1	10	60542.886852256	60544.330455263	79.300	189.900	
249	Spectrogram 1	10	60556.961981579	60558.495809774	76.900	252.400	
250	Spectrogram 1	10	60576.902198120	60578.526251504	110.600	252.400	
251	Spectrogram 1	10	60588.902148120	60590.526201504	76.900	213.900	
252	Spectrogram 1	10	60595.217911278	60596.841964662	110.600	252.400	?
253	Spectrogram 1	10	60608.481013910	60610.285517669	79.300	201.900	
254	Spectrogram 1	10	60631.037310902	60633.022265038	72.100	228.400	
255	Spectrogram 1	10	60641.413207519	60642.856810526	105.800	211.500	?
256	Spectrogram 1	10	60645.112440226	60647.187619549	86.500	173.100	
257	Spectrogram 1	10	60679.849137594	60681.743866541	93.800	199.500	
258	Spectrogram 1	10	60688.601430827	60690.315709398	101.000	197.100	
259	Spectrogram 1	10	60689.954808647	60691.759312406	91.300	221.200	
260	Spectrogram 1	10	60730.375692857	60731.819295865	115.400	228.400	?
261	Spectrogram 1	10	60734.435826316	60736.059879699	110.600	209.100	?
262	Spectrogram 1	10	60731.819295865	60733.172673684	103.400	221.200	?
263	Spectrogram 1	10	60750.676360150	60752.571089098	96.200	199.500	
264	Spectrogram 1	10	60764.751489474	60767.097344361	110.600	259.600	
265	Spectrogram 1	10	60779.367969925	60781.713824812	74.500	254.800	
266	Spectrogram 1	10	60802.917193985	60804.721697744	96.200	175.500	
267	Spectrogram 1	10	60819.067502632	60820.781781203	64.900	161.100	
268	Spectrogram 1	10	60832.871956391	60835.127586090	96.200	262.000	
269	Spectrogram 1	10	60843.067402632	60844.601230827	98.600	218.800	
270	Spectrogram 1	10	60844.962131579	60846.676410150	98.600	170.700	
271	Spectrogram 1	10	60855.518478571	60857.142531955	110.600	216.300	
272	Spectrogram 1	10	60863.819195865	60865.623699624	76.900	209.100	
273	Spectrogram 1	10	60870.946985714	60872.480813910	103.400	242.800	
274	Spectrogram 1	10	60874.736443609	60876.811622932	60.100	163.500	
275	Spectrogram 1	10	60880.059729699	60882.405584586	76.900	228.400	
276	Spectrogram 1	10	60920.120163158	60921.924666917	91.300	153.800	
277	Spectrogram 1	10	60928.420880451	60929.954708647	91.300	216.300	
278	Spectrogram 1	10	60946.826818797	60948.089971429	69.700	161.100	?
279	Spectrogram 1	10	60966.586134962	60968.210188346	137.000	230.800	
280	Spectrogram 1	10	60967.939512782	60969.563566165	81.700	204.300	
281	Spectrogram 1	10	60987.157477820	60988.871756391	108.200	189.900	?
282	Spectrogram 1	10	61016.120213158	61018.375842857	67.300	199.500	
283	Spectrogram 1	10	61033.894575188	61035.428403383	101.000	170.700	?
284	Spectrogram 1	10	61051.037360902	61052.571189098	76.900	197.100	
285	Spectrogram 1	10	61053.563666165	61055.638845489	57.700	177.900	
286	Spectrogram 1	10	61099.217611278	61101.202565414	117.800	189.900	
287	Spectrogram 1	10	61112.480713910	61114.465668045	86.500	170.700	?
288	Spectrogram 1	10	61129.533724436	61131.608903759	98.600	221.200	
289	Spectrogram 1	10	61163.187719549	61165.082448496	93.800	230.800	
290	Spectrogram 1	10	61191.879329323	61193.593607895	105.800	242.800	?
291	Spectrogram 1	10	61201.172523684	61203.698828947	48.100	223.600	
292	Spectrogram 1	10	61227.157827820	61229.233007143	120.200	194.700	?
293	Spectrogram 1	10	61231.398411654	61232.842014662	113.000	218.800	
294	Spectrogram 1	10	61238.977327444	61241.052506767	91.300	247.600	
295	Spectrogram 1	10	61263.247903008	61265.232857143	105.800	240.400	?
296	Spectrogram 1	10	61278.135059023	61279.668887218	122.600	281.200	
297	Spectrogram 1	10	61284.631272556	61286.165100752	105.800	173.100	
298	Spectrogram 1	10	61286.977127444	61289.052306767	88.900	254.800	
299	Spectrogram 1	10	61289.503432707	61290.856810526	122.600	204.300	?
300	Spectrogram 1	10	61320.360446992	61322.616076692	110.600	252.400	
301	Spectrogram 1	10	61331.097244361	61332.991973308	76.900	180.300	
302	Spectrogram 1	10	61339.849537594	61341.834491729	84.100	250.000	
303	Spectrogram 1	10	61349.774308271	61351.669037218	88.900	223.600	
304	Spectrogram 1	10	61381.262898872	61383.338078195	115.400	247.600	?
305	Spectrogram 1	10	61428.992023308	61431.157427820	52.900	257.200	
306	Spectrogram 1	10	61440.451072180	61441.804450000	108.200	213.900	
307	Spectrogram 1	10	61449.654041353	61451.278094737	91.300	245.200	
308	Spectrogram 1	10	61457.232957143	61458.947235714	79.300	153.800	
309	Spectrogram 1	10	61487.007269173	61488.450872180	84.100	158.700	
310	Spectrogram 1	10	61492.962131579	61494.856860526	96.200	226.000	
311	Spectrogram 1	10	61508.841764662	61511.007169173	105.800	165.900	
312	Spectrogram 1	10	61524.089821429	61526.074775564	91.300	271.600	
313	Spectrogram 1	10	61565.684083083	61567.849487594	115.400	180.300	
314	Spectrogram 1	10	61590.225334211	61592.029837970	105.800	307.700	
315	Spectrogram 1	10	61604.932039850	61606.826768797	120.200	170.700	?
316	Spectrogram 1	10	61610.345551128	61612.240280075	62.500	175.500	?
317	Spectrogram 1	10	61644.631122556	61646.074725564	103.400	218.800	?
318	Spectrogram 1	10	61679.819395865	61681.353224060	132.200	266.800	
319	Spectrogram 1	10	61712.480913910	61714.195192481	110.600	274.000	
320	Spectrogram 1	10	61717.082398496	61719.067352632	110.600	240.400	?
321	Spectrogram 1	10	61720.420730451	61722.405684586	79.300	242.800	
322	Spectrogram 1	10	61737.022165038	61739.187569549	76.900	269.200	
323	Spectrogram 1	10	61746.676260150	61748.390538722	88.900	247.600	
324	Spectrogram 1	10	61762.014542105	61763.638595489	86.500	206.700	
325	Spectrogram 1	10	61814.255375940	61816.150104887	96.200	264.400	
326	Spectrogram 1	10	61846.465768045	61848.270271805	81.700	223.600	
327	Spectrogram 1	10	61882.105167293	61883.999896241	88.900	187.500	
328	Spectrogram 1	10	61901.323132331	61903.037410902	115.400	276.400	?
329	Spectrogram 1	10	61909.262948872	61911.157677820	69.700	180.300	
330	Spectrogram 1	10	61951.037210902	61952.931939850	84.100	204.300	
331	Spectrogram 1	10	61956.360496992	61957.894325188	91.300	180.300	
332	Spectrogram 1	10	61973.503282707	61975.307786466	81.700	175.500	
333	Spectrogram 1	10	61978.646118421	61980.540847368	98.600	170.700	
334	Spectrogram 1	10	61984.240530075	61985.864583459	86.500	204.300	
335	Spectrogram 1	10	61988.120213158	61990.014942105	93.800	271.600	
336	Spectrogram 1	10	62008.781781203	62010.044933835	86.500	206.700	
337	Spectrogram 1	10	62010.315609398	62011.939662782	79.300	216.300	
338	Spectrogram 1	10	62031.698978947	62033.413257519	81.700	182.700	
339	Spectrogram 1	10	62061.473290977	62062.826668797	76.900	168.300	
340	Spectrogram 1	10	62076.631122556	62078.796527068	86.500	177.900	
341	Spectrogram 1	10	62103.879579323	62105.593857895	91.300	163.500	
342	Spectrogram 1	10	62125.082498496	62126.887002256	93.800	209.100	
343	Spectrogram 1	10	62253.653841353	62255.729020677	105.800	281.200	
344	Spectrogram 1	10	62259.698928947	62261.593657895	91.300	259.600	
345	Spectrogram 1	10	62279.368019925	62281.082298496	69.700	201.900	
346	Spectrogram 1	10	62282.977027444	62284.871756391	74.500	146.600	
347	Spectrogram 1	10	62443.759212406	62445.383265789	74.500	177.900	?
348	Spectrogram 1	10	62582.074875564	62583.698928947	64.900	163.500	?
349	Spectrogram 1	10	62661.473490977	62663.368219925	108.200	177.900	
350	Spectrogram 1	10	62676.089971429	62677.984700376	72.100	199.500	
351	Spectrogram 1	10	62707.037210902	62709.022165038	62.500	197.100	
352	Spectrogram 1	10	62711.999596241	62713.713874812	69.700	139.400	?
353	Spectrogram 1	10	62715.067252632	62716.691306015	81.700	175.500	?
354	Spectrogram 1	10	62724.540897368	62726.525851504	72.100	245.200	
355	Spectrogram 1	10	62733.653641353	62735.007019173	69.700	165.900	
356	Spectrogram 1	10	62810.255275940	62811.879329323	93.800	165.900	?
357	Spectrogram 1	10	62856.360796992	62858.255525940	69.700	211.500	
358	Spectrogram 1	10	62863.759262406	62865.744216541	93.800	175.500	?
359	Spectrogram 1	10	62901.022265038	62902.736543609	117.800	175.500	?
360	Spectrogram 1	10	62953.533774436	62955.518728571	74.500	182.700	
361	Spectrogram 1	10	62963.819445865	62965.714174812	64.900	161.100	?
362	Spectrogram 1	10	62973.563766165	62975.097594361	113.000	165.900	?
363	Spectrogram 1	10	62999.999746241	63002.074925564	60.100	199.500	
364	Spectrogram 1	10	63028.962031579	63030.586084962	91.300	189.900	?
365	Spectrogram 1	10	63058.555893233	63059.999496241	110.600	187.500	?
366	Spectrogram 1	10	63062.436026316	63063.969854511	105.800	194.700	?
367	Spectrogram 1	10	63064.781881203	63066.315709398	120.200	211.500	?
368	Spectrogram 1	10	63079.849487594	63082.014892105	108.200	213.900	?
369	Spectrogram 1	10	63098.435876316	63100.150154887	108.200	209.100	?
370	Spectrogram 1	10	63119.548570301	63121.443299248	91.300	206.700	?
371	Spectrogram 1	10	63154.285267669	63156.179996617	79.300	281.200	
372	Spectrogram 1	10	63159.067202632	63160.781481203	93.800	168.300	?
373	Spectrogram 1	10	63178.105167293	63180.090121429	101.000	262.000	
374	Spectrogram 1	10	63184.060029699	63185.864533459	93.800	192.300	?
375	Spectrogram 1	10	63186.225434211	63187.849487594	86.500	175.500	?
376	Spectrogram 1	10	63221.774158271	63224.300463534	93.800	187.500	
377	Spectrogram 1	10	63267.067202632	63270.044633835	74.500	185.100	
378	Spectrogram 1	10	63315.789254135	63318.135109023	88.900	213.900	
379	Spectrogram 1	10	63338.886902256	63340.420730451	96.200	245.200	
380	Spectrogram 1	10	63365.683783083	63368.570989098	81.700	189.900	
381	Spectrogram 1	10	63408.360746992	63409.984800376	108.200	194.700	
382	Spectrogram 1	10	63411.157727820	63412.511105639	98.600	194.700	
383	Spectrogram 1	10	63438.586184962	63440.661364286	117.800	194.700	?
384	Spectrogram 1	10	63470.435676316	63472.420630451	67.300	204.300	
