ID Selection	View	Channel	BeginTimes	EndTimes	LowFreqHz	HighFreqHz	Notes
133	Spectrogram 1	10	5373.346106614	5375.478378085	98.485	179.293	?
134	Spectrogram 1	10	5380.572137710	5383.059787759	65.657	169.192	?
135	Spectrogram 1	10	5401.539973840	5403.790704837	75.758	171.717	?
136	Spectrogram 1	10	5417.887388450	5419.427362290	75.758	156.566	?
137	Spectrogram 1	10	5437.670129319	5439.683941264	75.758	166.667	
138	Spectrogram 1	10	5449.042243830	5450.226839092	98.485	164.141	
139	Spectrogram 1	10	5431.628693485	5433.405586377	93.434	159.091	?
140	Spectrogram 1	10	5464.560441757	5466.455794176	98.485	159.091	
141	Spectrogram 1	10	5466.337334650	5467.758848963	90.909	146.465	?
142	Spectrogram 1	10	5499.269082922	5501.164435341	90.909	164.141	
143	Spectrogram 1	10	5509.101223593	5511.115035538	98.485	164.141	
144	Spectrogram 1	10	5512.536549852	5514.313442744	85.859	151.515	
145	Spectrogram 1	10	5516.327254689	5518.104147581	90.909	166.667	
146	Spectrogram 1	10	5522.132271471	5523.909164363	111.111	169.192	
147	Spectrogram 1	10	5535.044359822	5537.176631293	88.384	169.192	
148	Spectrogram 1	10	5545.824176703	5548.074907700	88.384	181.818	
149	Spectrogram 1	10	5563.237727048	5564.659241362	90.909	176.768	?
150	Spectrogram 1	10	5599.723261106	5600.789396841	80.808	128.788	
151	Spectrogram 1	10	5600.907856367	5602.684749260	101.010	194.444	
152	Spectrogram 1	10	5608.844644620	5610.621537512	85.859	174.242	
153	Spectrogram 1	10	5616.307594768	5618.439866239	78.283	161.616	
154	Spectrogram 1	10	5618.795244817	5621.164435341	70.707	154.040	
155	Spectrogram 1	10	5631.470414116	5633.839604640	113.636	179.293	
156	Spectrogram 1	10	5658.598145607	5660.730417078	101.010	184.343	
157	Spectrogram 1	10	5664.758040967	5667.482610069	75.758	194.444	
158	Spectrogram 1	10	5673.405586377	5675.300938796	111.111	209.596	
159	Spectrogram 1	10	5677.907048371	5679.802400790	88.384	154.040	
160	Spectrogram 1	10	5694.965220138	5696.623653504	126.263	202.020	
161	Spectrogram 1	10	5705.745037019	5707.995768016	118.687	204.545	
162	Spectrogram 1	10	5721.973992103	5723.987804047	143.939	199.495	?
163	Spectrogram 1	10	5728.844644620	5731.095375617	116.162	196.970	
164	Spectrogram 1	10	5746.495114018	5748.508925962	63.131	151.515	
165	Spectrogram 1	10	5764.619921520	5766.041435834	83.333	141.414	
166	Spectrogram 1	10	5768.529085884	5771.609033564	93.434	224.747	
167	Spectrogram 1	10	5773.030547878	5775.755116979	42.929	234.848	
168	Spectrogram 1	10	5792.339450642	5794.471722113	108.586	217.172	
169	Spectrogram 1	10	5811.411434353	5813.069867720	113.636	166.667	
170	Spectrogram 1	10	5847.896968411	5850.503077986	103.535	171.717	
171	Spectrogram 1	10	5826.337334650	5828.232687068	128.788	209.596	
172	Spectrogram 1	10	5882.132271471	5884.264542942	78.283	217.172	
173	Spectrogram 1	10	5907.837988648	5909.733341066	126.263	262.626	
174	Spectrogram 1	10	5941.362034551	5944.086603653	75.758	209.596	
175	Spectrogram 1	10	5946.811172754	5948.824984699	116.162	179.293	?
176	Spectrogram 1	10	6003.909164363	6005.804516782	136.364	255.051	?
177	Spectrogram 1	10	6047.383810464	6049.753000987	111.111	224.747	?
178	Spectrogram 1	10	6139.308902764	6141.441174235	83.333	166.667	
179	Spectrogram 1	10	6149.851800592	6151.747153011	83.333	179.293	
180	Spectrogram 1	10	6167.028431885	6168.923784304	88.384	169.192	
181	Spectrogram 1	10	6266.771852912	6268.667205331	103.535	209.596	
182	Spectrogram 1	10	6286.791512833	6289.160703356	85.859	169.192	
183	Spectrogram 1	10	6292.003731984	6294.609841560	80.808	159.091	
184	Spectrogram 1	10	6314.392582428	6316.524853899	70.707	174.242	?
185	Spectrogram 1	10	6355.498038006	6357.156471372	118.687	191.919	
186	Spectrogram 1	10	6405.133079467	6407.739189042	98.485	212.121	
187	Spectrogram 1	10	6417.156837117	6418.578351431	88.154	201.102	?
188	Spectrogram 1	10	6611.490574038	6613.504385982	85.399	187.328	
189	Spectrogram 1	10	6635.182479269	6636.367074531	101.928	198.347	?
190	Spectrogram 1	10	6722.250730997	6724.383002468	101.928	316.804	
191	Spectrogram 1	10	6722.606109576	6724.264542942	77.135	170.799	
192	Spectrogram 1	10	6753.524045903	6755.300938796	115.702	206.612	?
193	Spectrogram 1	10	6784.560441757	6786.337334650	77.135	192.837	
194	Spectrogram 1	10	6798.894044423	6800.434018263	104.683	212.121	
195	Spectrogram 1	10	6826.732033070	6828.272006910	112.948	217.631	
196	Spectrogram 1	10	6853.859764561	6855.636657453	129.477	253.444	
197	Spectrogram 1	10	6867.601069595	6869.377962488	148.760	253.444	
198	Spectrogram 1	10	6885.014619941	6886.909972359	101.928	203.857	
199	Spectrogram 1	10	6892.240651037	6894.136003455	90.909	162.534	
200	Spectrogram 1	10	6914.155663376	6916.169475321	82.645	261.708	
201	Spectrogram 1	10	6921.144775420	6923.277046890	110.193	272.727	
202	Spectrogram 1	10	6944.244383021	6946.139735439	123.967	278.237	
203	Spectrogram 1	10	6982.388850444	6984.284202863	112.948	289.256	
204	Spectrogram 1	10	6995.893236426	6998.262426950	96.419	220.386	
205	Spectrogram 1	10	7033.326446693	7035.340258638	93.664	187.328	
206	Spectrogram 1	10	7038.183287266	7040.078639684	77.135	242.424	
207	Spectrogram 1	10	7041.737073050	7043.869344521	101.928	245.179	
208	Spectrogram 1	10	7064.125923495	7066.021275913	99.174	258.953	?
209	Spectrogram 1	10	7086.396814413	7088.292166831	110.193	212.121	
210	Spectrogram 1	10	7127.620729516	7129.397622409	104.683	239.669	
211	Spectrogram 1	10	7164.817020731	7166.356994571	85.399	151.515	
212	Spectrogram 1	10	7186.968952122	7189.219683119	112.948	289.256	
213	Spectrogram 1	10	7248.331486673	7249.753000987	112.948	179.063	
214	Spectrogram 1	10	7265.508117966	7267.521929911	77.135	190.083	
215	Spectrogram 1	10	7302.112111550	7304.955140178	134.986	286.501	
216	Spectrogram 1	10	7397.354070582	7399.367882527	112.948	176.309	?
217	Spectrogram 1	10	7405.290858835	7407.304670780	77.135	184.573	?
218	Spectrogram 1	10	7411.332294669	7413.464566140	79.890	214.876	?
219	Spectrogram 1	10	7414.530701876	7417.136811451	71.625	223.140	?
220	Spectrogram 1	10	7441.421514314	7443.198407206	101.928	253.444	
221	Spectrogram 1	10	7477.907048371	7480.039319842	101.928	231.405	
222	Spectrogram 1	10	7573.978224087	7575.873576505	104.683	283.747	
223	Spectrogram 1	10	7594.471722113	7596.840912636	85.399	242.424	
224	Spectrogram 1	10	7628.824984699	7630.601877591	126.722	247.934	
225	Spectrogram 1	10	7634.155663376	7636.051015795	74.380	179.063	?
226	Spectrogram 1	10	7724.066943731	7726.080755676	110.193	223.140	
227	Spectrogram 1	10	7748.469606120	7750.483418065	112.948	212.121	
228	Spectrogram 1	10	7788.982764067	7791.233495064	99.174	286.501	
229	Spectrogram 1	10	7814.215143139	7816.347414610	101.928	206.612	
230	Spectrogram 1	10	7877.827908687	7880.078639684	107.438	231.405	
231	Spectrogram 1	10	7907.324330701	7910.048899803	107.438	228.650	
232	Spectrogram 1	10	7937.058171767	7939.308902764	82.645	280.992	
233	Spectrogram 1	10	8012.398430405	8014.649161402	101.928	225.895	?
234	Spectrogram 1	10	8037.156471372	8039.525661895	57.851	195.592	
235	Spectrogram 1	10	8272.299630800	8274.431902270	55.096	264.463	
236	Spectrogram 1	10	8484.343182626	8486.475454097	110.193	201.102	?
237	Spectrogram 1	10	8652.675169299	8654.452062192	74.380	140.496	?
238	Spectrogram 1	10	9049.279162883	9051.648353406	82.645	179.063	
239	Spectrogram 1	10	9232.418090326	9234.313442744	71.625	129.477	
240	Spectrogram 1	10	9235.734957058	9236.919552320	71.625	129.477	
241	Spectrogram 1	10	9551.075715696	9553.207987167	85.399	146.006	
242	Spectrogram 1	10	9642.645429418	9644.896160415	74.380	179.063	
243	Spectrogram 1	10	11409.239843040	11410.898276407	79.890	181.818	?
244	Spectrogram 1	10	11894.333602665	11896.584333662	88.154	168.044	?
245	Spectrogram 1	10	13615.083679664	13617.215951135	110.193	159.780	?
246	Spectrogram 1	10	13628.469606120	13630.128039487	99.174	170.799	
247	Spectrogram 1	10	13649.318482725	13651.213835143	90.909	165.289	
248	Spectrogram 1	10	13773.701485192	13775.715297137	90.909	190.083	
249	Spectrogram 1	10	13879.249423001	13881.381694472	82.645	225.895	
250	Spectrogram 1	10	13940.138119447	13942.033471866	96.419	201.102	
251	Spectrogram 1	10	16249.160703356	16250.819136723	93.664	137.741	?
252	Spectrogram 1	10	16327.226031096	16328.410626357	66.116	165.289	
253	Spectrogram 1	10	16329.832140671	16331.609033564	88.154	190.083	
254	Spectrogram 1	10	16332.082871668	16333.741305035	82.645	154.270	
255	Spectrogram 1	10	17043.909164363	17045.567597730	85.399	190.083	
256	Spectrogram 1	10	17057.058171767	17058.124307502	96.419	173.554	
257	Spectrogram 1	10	17062.744229023	17063.691905232	93.664	151.515	
258	Spectrogram 1	10	17069.970260118	17070.799476802	88.154	146.006	
259	Spectrogram 1	10	17074.590181639	17076.011695953	90.909	173.554	
260	Spectrogram 1	10	17889.476762093	17891.135195459	77.135	151.515	?
261	Spectrogram 1	10	17921.223915104	17922.882348470	107.438	154.270	?
262	Spectrogram 1	10	19840.513157947	19843.593105627	63.361	154.270	
263	Spectrogram 1	10	19865.152739388	19868.114227542	107.438	217.631	
264	Spectrogram 1	10	19901.519813919	19903.770544916	90.909	187.328	?
265	Spectrogram 1	10	19920.592297631	19922.606109576	63.361	162.534	
266	Spectrogram 1	10	19935.755116979	19938.005847976	74.380	162.534	
267	Spectrogram 1	10	20130.621537512	20132.279970879	82.645	165.289	
268	Spectrogram 1	10	20135.241459033	20136.662973346	96.419	132.231	?
269	Spectrogram 1	10	20194.590181639	20196.603993583	110.193	173.554	?
270	Spectrogram 1	10	20333.662165350	20335.912896347	101.928	198.347	
271	Spectrogram 1	10	20337.689789240	20339.822060711	85.399	187.328	?
272	Spectrogram 1	10	20387.442790227	20389.456602172	90.909	179.063	
273	Spectrogram 1	10	20416.702793189	20418.598145607	79.890	159.780	
274	Spectrogram 1	10	20459.111303554	20461.243575025	77.135	168.044	
275	Spectrogram 1	10	20462.665089339	20464.441982231	79.890	148.760	
276	Spectrogram 1	10	20493.346106614	20494.649161402	44.077	110.193	
277	Spectrogram 1	10	20643.079947680	20644.856840573	85.399	176.309	
278	Spectrogram 1	10	20683.593105627	20685.606917572	79.890	231.405	
279	Spectrogram 1	10	20741.875192498	20743.652085390	110.193	214.876	
280	Spectrogram 1	10	20667.127231491	20669.022583909	101.928	195.592	?
281	Spectrogram 1	10	20784.521121915	20787.601069595	71.625	146.006	
282	Spectrogram 1	10	20791.865612537	20793.760964956	85.399	165.289	
283	Spectrogram 1	10	20835.221799112	20837.590989635	101.928	209.366	
284	Spectrogram 1	10	20842.092451629	20843.513965943	107.438	168.044	
285	Spectrogram 1	10	20853.227647088	20854.649161402	96.419	148.760	
286	Spectrogram 1	10	20865.547437808	20868.153547384	79.890	170.799	
287	Spectrogram 1	10	20928.923784304	20931.056055775	104.683	201.102	
288	Spectrogram 1	10	20972.516889931	20974.530701876	99.174	239.669	
289	Spectrogram 1	10	20992.536549852	20994.431902270	143.251	242.424	
290	Spectrogram 1	10	21004.738381046	21006.515273939	88.154	195.592	?
291	Spectrogram 1	10	21006.633733465	21008.884464462	96.419	261.708	
292	Spectrogram 1	10	21016.465874136	21017.887388450	74.380	176.309	
293	Spectrogram 1	10	21044.659241362	21047.620729516	74.380	214.876	
294	Spectrogram 1	10	21080.434018263	21082.447830207	77.135	126.722	
295	Spectrogram 1	10	21083.632425469	21086.120075518	74.380	168.044	
296	Spectrogram 1	10	21121.421514314	21123.198407206	121.212	195.592	
297	Spectrogram 1	10	21135.755116979	21137.413550346	118.457	187.328	
298	Spectrogram 1	10	21146.653393386	21148.548745805	110.193	159.780	
299	Spectrogram 1	10	21165.133079467	21167.383810464	99.174	170.799	
300	Spectrogram 1	10	21176.623653504	21178.282086871	88.154	126.722	
301	Spectrogram 1	10	21182.428170286	21184.323522705	110.193	198.347	
302	Spectrogram 1	10	21220.453678184	21222.349030602	107.438	192.837	
303	Spectrogram 1	10	21230.641197433	21232.062711747	85.399	154.270	?
304	Spectrogram 1	10	21240.829216683	21242.724569102	112.948	195.592	
305	Spectrogram 1	10	21266.179555281	21268.430286278	57.851	168.044	
306	Spectrogram 1	10	21275.893236426	21278.380886476	77.135	184.573	
307	Spectrogram 1	10	21282.053131787	21283.948484205	52.342	132.231	
308	Spectrogram 1	10	21369.832140671	21371.253654985	82.645	151.515	
309	Spectrogram 1	10	21587.561249753	21589.219683119	101.928	184.573	?
310	Spectrogram 1	10	21640.631617473	21642.882348470	93.664	214.876	
311	Spectrogram 1	10	21643.000807996	21644.659241362	88.154	181.818	
312	Spectrogram 1	10	21671.904932379	21674.155663376	88.154	253.444	
313	Spectrogram 1	10	21720.355378578	21722.132271471	126.722	225.895	
314	Spectrogram 1	10	21729.239843040	21731.135195459	93.664	179.063	
315	Spectrogram 1	10	21744.876500494	21746.179555281	110.193	170.799	
316	Spectrogram 1	10	21749.377962488	21752.220991115	101.928	217.631	
317	Spectrogram 1	10	21847.462950148	21848.292166831	96.419	157.025	?
318	Spectrogram 1	10	21885.133079467	21887.146891412	85.399	228.650	
319	Spectrogram 1	10	21905.508117966	21907.166551333	85.399	146.006	
320	Spectrogram 1	10	21920.315558736	21922.684749260	85.399	220.386	
321	Spectrogram 1	10	21927.541589832	21930.147699408	96.419	181.818	?
322	Spectrogram 1	10	21933.464566140	21935.478378085	82.645	181.818	?
323	Spectrogram 1	10	21948.035087858	21950.048899803	90.909	201.102	
324	Spectrogram 1	10	21955.379578480	21957.511849951	104.683	198.347	
325	Spectrogram 1	10	21967.226031096	21969.832140671	107.438	236.915	
326	Spectrogram 1	10	21985.113419546	21987.127231491	107.438	192.837	
327	Spectrogram 1	10	22008.568405726	22010.582217670	74.380	214.876	
328	Spectrogram 1	10	22012.951408193	22014.846760612	77.135	165.289	
329	Spectrogram 1	10	22016.386734452	22018.045167818	74.380	134.986	
330	Spectrogram 1	10	22025.034279862	22026.929632280	82.645	162.534	
331	Spectrogram 1	10	22130.582217670	22134.136003455	74.380	170.799	
332	Spectrogram 1	10	22202.013811945	22204.264542942	93.664	168.044	
333	Spectrogram 1	10	22279.841720632	22281.618613524	74.380	170.799	
334	Spectrogram 1	10	22214.333602665	22216.110495558	96.419	162.534	
335	Spectrogram 1	10	22299.032163870	22301.045975814	118.457	192.837	
336	Spectrogram 1	10	22391.075715696	22393.089527641	126.722	250.689	?
338	Spectrogram 1	10	22456.228955084	22458.479686081	110.193	187.328	?
339	Spectrogram 1	10	24510.799476802	24513.168667325	74.380	184.573	?
340	Spectrogram 1	10	24528.094567621	24530.700677196	88.154	162.534	
341	Spectrogram 1	10	33659.229763080	33661.954332182	112.948	292.011	?
342	Spectrogram 1	10	33709.219683119	33711.825792695	101.928	256.198	?
343	Spectrogram 1	10	33756.485534057	33759.091643633	79.890	245.179	
344	Spectrogram 1	10	33802.566289733	33805.172399309	118.457	245.179	
345	Spectrogram 1	10	33851.845952616	33853.978224087	104.683	239.669	
346	Spectrogram 1	10	33954.076523692	33956.445714215	93.664	247.934	
347	Spectrogram 1	10	34530.503077986	34533.227647088	90.909	179.063	
348	Spectrogram 1	10	34733.899084403	34736.386734452	60.606	148.760	?
349	Spectrogram 1	10	37771.332294669	37773.583025666	85.399	184.573	
350	Spectrogram 1	10	39042.053131787	39044.777700888	104.683	275.482	?
351	Spectrogram 1	10	39198.301746792	39200.315558736	63.361	181.818	?
352	Spectrogram 1	10	39220.335218657	39222.467490128	77.135	143.251	
353	Spectrogram 1	10	39587.324330701	39589.219683119	88.154	214.876	
354	Spectrogram 1	10	39691.095375617	39693.819944719	74.380	157.025	?
355	Spectrogram 1	10	40017.926708292	40020.414358342	52.342	129.477	
356	Spectrogram 1	10	40027.995768016	40030.601877591	57.851	121.212	
357	Spectrogram 1	10	40162.566289733	40165.290858835	71.625	146.006	
358	Spectrogram 1	10	48373.741305035	48376.110495558	82.645	198.347	
359	Spectrogram 1	10	52723.237727048	52726.199215202	66.116	187.328	
360	Spectrogram 1	10	52746.574253702	52749.654201382	41.322	181.818	
361	Spectrogram 1	10	52765.409318361	52768.133887463	77.135	212.121	
362	Spectrogram 1	10	52790.996576012	52793.721145114	60.606	192.837	
363	Spectrogram 1	10	52893.701485192	52895.715297137	55.096	195.592	
364	Spectrogram 1	10	52914.313442744	52915.971876111	79.890	146.006	
365	Spectrogram 1	10	52935.281278875	52937.176631293	68.871	129.477	?
366	Spectrogram 1	10	53059.664281343	53062.270390918	90.909	253.444	
367	Spectrogram 1	10	53439.565481737	53442.290050839	110.193	225.895	
368	Spectrogram 1	10	53499.032163870	53501.875192498	107.438	223.140	
369	Spectrogram 1	10	53514.313442744	53516.919552320	90.909	184.573	
370	Spectrogram 1	10	53588.114227542	53590.838796644	77.135	190.083	
371	Spectrogram 1	10	53651.964412142	53655.044359822	71.625	239.669	
372	Spectrogram 1	10	53657.058171767	53658.598145607	104.683	209.366	
373	Spectrogram 1	10	53677.196291214	53679.802400790	66.116	231.405	
374	Spectrogram 1	10	53757.156471372	53759.288742843	79.890	203.857	
375	Spectrogram 1	10	53671.391774432	53673.997884008	38.567	137.741	?
376	Spectrogram 1	10	53799.091643633	53801.816212734	79.890	173.554	
377	Spectrogram 1	10	56362.210911155	56364.935480257	88.154	181.818	?
378	Spectrogram 1	10	56528.529085884	56530.424438302	99.174	212.121	
379	Spectrogram 1	10	56543.218067127	56544.994960020	66.116	206.612	
380	Spectrogram 1	10	56706.811172754	56709.772660908	88.154	245.179	
381	Spectrogram 1	10	56712.023391905	56714.155663376	137.741	234.160	?
382	Spectrogram 1	10	56959.249423001	56961.026315893	112.948	192.837	?
383	Spectrogram 1	10	57030.444098223	57032.576369694	112.948	225.895	?
384	Spectrogram 1	10	57055.439058243	57057.926708292	107.438	209.366	
385	Spectrogram 1	10	57097.729109082	57099.624461500	129.477	223.140	
386	Spectrogram 1	10	57679.604801579	57682.210911155	115.702	209.366	?
387	Spectrogram 1	10	57811.569213722	57813.227647088	126.722	203.857	
